PP,Date,Time,Task,Auditory,Visual,epsilon,trial,TEstim,TEpp,dimstim,dimpp,taustim,taupp,C,rmse,tau,cbyrmse,dimhatstim,dimhatpp,tauhatstim,tauhatpp,permtest12,permtest21,interactdelay12,interactdelay21,surrprop12,surrprop21
1,200123,133039,3,1,0,0.7,15,0.0188090524583542,0.000588228398990198,3,3,0.293478260869565,0.293478260869565,0.372,0.55,-0.131,1.48,5,5,0.16304347826087,0.122282608695652,NaN,NaN,150,10,1,0.88
1,200123,133150,3,1,0,0.7,16,0.0103145983918211,-0.00465647159979765,3,3,0.271739130434783,0.282608695652174,0.324,0.524,-0.213,1.617,5,5,0.152853260869565,0.112092391304348,NaN,NaN,150,10,0.9675,0.4575
1,200123,133300,3,1,0,0.7,17,0.0111766503361945,-0.00462081985940044,3,3,0.282608695652174,0.282608695652174,0.433,0.568,-0.076,1.313,5,5,0.16304347826087,0.132472826086957,NaN,NaN,150,10,0.9725,0.4625
1,200123,133410,3,1,0,0.7,18,0.00810258204555825,-0.0023823092878883,3,3,0.282608695652174,0.282608695652174,0.32,0.518,-0.228,1.617,5,5,0.152853260869565,0.112092391304348,NaN,NaN,150,10,0.95,0.6575
1,200123,133521,3,1,0,0.7,19,0.00341676387850853,-0.010007793099053,3,3,0.293478260869565,0.282608695652174,0.429,0.551,-0.18,1.285,5,5,0.16304347826087,0.122282608695652,NaN,NaN,150,10,0.86,0.0575
1,200123,133632,3,1,0,0.7,20,0.0131860817178444,0.00210040264368239,3,3,0.304347826086957,0.282608695652174,0.388,0.499,-0.13,1.285,5,5,0.173233695652174,0.122282608695652,NaN,NaN,150,10,0.99,0.9225
1,200123,134111,3,1,0,0.7,21,0.00720063105602287,-0.00104575835714482,3,3,0.293478260869565,0.282608695652174,0.468,0.613,-0.195,1.309,5,5,0.16304347826087,0.132472826086957,NaN,NaN,150,10,0.945,0.7625
1,200123,134225,3,1,0,0.7,22,0.0073682970881388,0.010837288512769,3,3,0.282608695652174,0.282608695652174,0.527,0.555,-0.168,1.052,5,5,0.173233695652174,0.16304347826087,NaN,NaN,150,10,0.945,1
1,200123,134349,3,1,0,0.7,23,0.0131422063694739,0.00148721861555923,3,3,0.315217391304348,0.315217391304348,0.501,0.621,-0.014,1.238,5,5,0.183423913043478,0.16304347826087,NaN,NaN,150,10,0.99,0.9
1,200123,134505,3,1,0,0.7,24,0.00728530565196106,0.00200054166851737,3,3,0.315217391304348,0.315217391304348,0.5,0.619,-0.036,1.237,5,5,0.183423913043478,0.193614130434783,NaN,NaN,150,10,0.945,0.9225
1,200123,134624,3,1,0,0.7,25,0.00532250695017544,-0.00541620849537328,3,3,0.293478260869565,0.282608695652174,0.469,0.509,-0.026,1.086,5,5,0.173233695652174,0.183423913043478,NaN,NaN,150,10,0.91,0.395
1,200123,134751,3,1,0,0.7,26,-0.00179112469244047,0.0119934795114396,3,3,0.282608695652174,0.282608695652174,1.597,0.897,-0.001,0.562,5,5,0.173233695652174,0.193614130434783,NaN,NaN,150,10,0.6175,1
1,200123,134914,3,1,0,0.7,27,-0.00565074214362782,0.00581269506806215,3,3,0.293478260869565,0.293478260869565,1.029,0.792,0.028,0.77,5,5,0.183423913043478,0.203804347826087,NaN,NaN,150,10,0.3275,0.99
1,200123,135032,3,1,0,0.7,28,-0.00350940477925521,-0.0101236269382918,3,3,0.304347826086957,0.304347826086957,0.553,0.556,0.035,1.006,5,5,0.183423913043478,0.203804347826087,NaN,NaN,150,10,0.5,0.055
1,200123,135144,3,1,0,0.7,29,-0.00705690188413133,-0.00765157703169894,3,3,0.304347826086957,0.304347826086957,0.565,0.586,0.036,1.037,5,5,0.183423913043478,0.203804347826087,NaN,NaN,150,10,0.2425,0.2025
1,200123,135309,3,1,0,0.7,30,0.00185503381311003,0.00211973945641208,3,3,0.304347826086957,0.293478260869565,0.597,0.592,0.014,0.992,5,5,0.183423913043478,0.203804347826087,NaN,NaN,150,10,0.8125,0.925
1,200123,135756,3,1,0,0.7,31,-0.0027313433315872,0.000324704991727209,3,3,0.315217391304348,0.315217391304348,0.587,0.639,0.094,1.089,5,5,0.193614130434783,0.213994565217391,NaN,NaN,150,10,0.55,0.8625
1,200123,135911,3,1,0,0.7,32,0.0024750351718934,0.00180547524693253,3,3,0.293478260869565,0.293478260869565,0.622,0.631,-0.044,1.014,5,5,0.173233695652174,0.203804347826087,NaN,NaN,150,10,0.8275,0.915
1,200123,140025,3,1,0,0.7,33,0.000956695502073668,-0.000843176230914899,3,3,0.315217391304348,0.304347826086957,0.476,0.51,0.001,1.072,5,5,0.193614130434783,0.203804347826087,NaN,NaN,150,10,0.755,0.78
1,200123,140148,3,1,0,0.7,34,7.26254070460008e-05,-0.00584312498369788,3,3,0.315217391304348,0.315217391304348,0.773,0.712,0.004,0.921,5,5,0.193614130434783,0.193614130434783,NaN,NaN,150,10,0.71,0.3425
1,200123,140312,3,1,0,0.7,35,0.0102190480078868,-0.00350977475140457,3,3,0.326086956521739,0.304347826086957,0.406,0.468,-0.026,1.154,5,5,0.193614130434783,0.203804347826087,NaN,NaN,150,10,0.9675,0.545
1,200123,140428,3,1,0,0.7,36,-0.00543805546581266,-0.0045484406514722,3,3,0.315217391304348,0.304347826086957,0.571,0.591,-0.027,1.035,5,5,0.183423913043478,0.203804347826087,NaN,NaN,150,10,0.3525,0.475
1,200123,140539,3,1,0,0.7,37,-0.00347134348735789,0.00212470237128159,3,3,0.304347826086957,0.304347826086957,0.533,0.561,-0.006,1.053,5,5,0.173233695652174,0.203804347826087,NaN,NaN,150,10,0.5025,0.925
1,200123,140700,3,1,0,0.7,38,0.0132894213467987,0.000103470943763062,3,3,0.304347826086957,0.304347826086957,0.562,0.536,-0.019,0.953,5,5,0.183423913043478,0.203804347826087,NaN,NaN,150,10,0.99,0.8475
1,200123,140810,3,1,0,0.7,39,-0.00214727490118594,0.00622579478011631,3,3,0.326086956521739,0.304347826086957,0.573,0.599,-0.014,1.045,5,5,0.193614130434783,0.193614130434783,NaN,NaN,150,10,0.5975,0.9925
1,200123,140924,3,1,0,0.7,40,0.00554325889051688,0.00119082254129954,3,3,0.315217391304348,0.304347826086957,0.562,0.558,-0.082,0.993,5,5,0.183423913043478,0.193614130434783,NaN,NaN,150,10,0.915,0.895
2,200203,153555,3,1,0,0.7,1,0.0119245255977454,0.00702990837532536,3,3,0.349397590361446,0.313253012048193,0.395,0.495,0.027,1.252,5,5,0.203313253012048,0.192018072289157,NaN,NaN,150,30,0.99,0.9575
2,200203,153733,3,1,0,0.7,2,0.0074817865242911,-0.00551775009760447,3,3,0.349397590361446,0.325301204819277,0.433,0.562,-0.026,1.298,5,5,0.203313253012048,0.169427710843373,NaN,NaN,150,30,0.9725,0.4775
2,200203,153854,3,1,0,0.7,3,0.0100057098262711,0.00340589314529005,3,3,0.349397590361446,0.325301204819277,0.315,0.501,0.011,1.592,5,5,0.192018072289157,0.158132530120482,NaN,NaN,150,30,0.985,0.9275
2,200203,154005,3,1,0,0.7,4,0.0218533873082969,0.00471052948258222,3,3,0.36144578313253,0.289156626506024,0.271,0.441,-0.081,1.626,5,5,0.21460843373494,0.14683734939759,NaN,NaN,150,30,1,0.9475
2,200203,154120,3,1,0,0.7,5,0.00856362253716836,-0.00522683406254387,3,3,0.325301204819277,0.301204819277108,0.205,0.369,-0.093,1.8,5,5,0.180722891566265,0.14683734939759,NaN,NaN,150,30,0.9775,0.485
2,200203,154242,3,1,0,0.7,6,-0.00790475715709982,-0.00590088419417811,3,3,0.325301204819277,0.313253012048193,0.422,0.535,0.064,1.266,5,5,0.192018072289157,0.180722891566265,NaN,NaN,150,30,0.415,0.44
2,200203,154351,3,1,0,0.7,7,0.0189821600575308,0.00150782993795429,3,3,0.337349397590361,0.301204819277108,0.44,0.478,0.015,1.086,5,5,0.192018072289157,0.158132530120482,NaN,NaN,150,30,0.9975,0.865
2,200203,154504,3,1,0,0.7,8,0.00396539937999418,0.00119734452033882,3,3,0.337349397590361,0.313253012048193,0.55,0.577,-0.004,1.049,5,5,0.192018072289157,0.169427710843373,NaN,NaN,150,30,0.9425,0.855
2,200203,154616,3,1,0,0.7,9,0.00336086939923441,-0.00378907855820065,3,3,0.325301204819277,0.313253012048193,0.385,0.471,-0.1,1.224,5,5,0.192018072289157,0.158132530120482,NaN,NaN,150,30,0.935,0.6
2,200203,154726,3,1,0,0.7,10,0.0110588250828911,-0.0117425374106042,3,3,0.313253012048193,0.349397590361446,0.392,0.533,0.005,1.359,5,5,0.192018072289157,0.169427710843373,NaN,NaN,150,30,0.99,0.075
2,200203,154943,3,1,0,0.7,11,0.00767748723911432,-0.0011566601393096,3,3,0.301204819277108,0.349397590361446,0.475,0.621,-0.032,1.309,5,5,0.192018072289157,0.169427710843373,NaN,NaN,150,30,0.9725,0.7625
2,200203,155052,3,1,0,0.7,12,0.0217110882553098,-0.0040697236340248,3,3,0.301204819277108,0.313253012048193,0.347,0.497,-0.033,1.434,5,5,0.180722891566265,0.14683734939759,NaN,NaN,150,30,1,0.58
2,200203,155200,3,1,0,0.7,13,0.0228046323019189,0.00586273993125452,3,3,0.313253012048193,0.313253012048193,0.384,0.554,-0.102,1.443,5,5,0.180722891566265,0.158132530120482,NaN,NaN,150,30,1,0.95
2,200203,155309,3,1,0,0.7,14,0.0178606013561731,-0.00083001201524513,3,3,0.313253012048193,0.36144578313253,0.41,0.566,-0.008,1.38,5,5,0.180722891566265,0.169427710843373,NaN,NaN,150,30,0.9975,0.775
2,200203,155417,3,1,0,0.7,15,0.0132220236245992,0.00947606641629695,3,3,0.313253012048193,0.373493975903614,0.41,0.604,-0.045,1.473,5,5,0.192018072289157,0.169427710843373,NaN,NaN,150,30,0.9925,0.9625
2,200203,155529,3,1,0,0.7,16,0.0118176184306369,-0.00665262597371896,3,3,0.313253012048193,0.325301204819277,0.347,0.532,0.007,1.532,5,5,0.192018072289157,0.158132530120482,NaN,NaN,150,30,0.99,0.375
2,200203,155638,3,1,0,0.7,17,0.00446639520819581,-0.00854393587263491,3,3,0.301204819277108,0.301204819277108,0.351,0.527,-0.024,1.502,5,5,0.180722891566265,0.169427710843373,NaN,NaN,150,30,0.9475,0.22
2,200203,155745,3,1,0,0.7,18,0.00686533412746848,-0.0109541562895232,3,3,0.301204819277108,0.301204819277108,0.533,0.579,-0.038,1.085,5,5,0.180722891566265,0.169427710843373,NaN,NaN,150,30,0.9675,0.0925
2,200203,155856,3,1,0,0.7,19,0.007796253188739,-0.00490427888751754,3,3,0.301204819277108,0.325301204819277,0.52,0.625,-0.032,1.202,5,5,0.180722891566265,0.192018072289157,NaN,NaN,150,30,0.9775,0.51
2,200203,160017,3,1,0,0.7,20,-0.0165186421375978,-0.0114414746991245,3,3,0.301204819277108,0.301204819277108,0.387,0.525,-0.018,1.354,5,5,0.180722891566265,0.180722891566265,NaN,NaN,150,30,0.0375,0.0775
2,200203,160301,3,1,0,0.7,21,0.0105697168030678,0.00409162593371915,3,3,0.337349397590361,0.349397590361446,0.432,0.591,0.061,1.369,5,5,0.203313253012048,0.192018072289157,NaN,NaN,150,30,0.99,0.9425
2,200203,160409,3,1,0,0.7,22,0.00912423635839588,-0.000798587968585229,3,3,0.325301204819277,0.325301204819277,0.401,0.482,-0.035,1.203,5,5,0.203313253012048,0.203313253012048,NaN,NaN,150,30,0.98,0.775
2,200203,160517,3,1,0,0.7,23,-0.00183881198727742,-0.00314779618515537,3,3,0.301204819277108,0.325301204819277,0.452,0.579,-0.029,1.28,5,5,0.180722891566265,0.192018072289157,NaN,NaN,150,30,0.75,0.65
2,200203,160626,3,1,0,0.7,24,0.0229177232844646,-0.000944625472418137,3,3,0.289156626506024,0.27710843373494,0.309,0.491,-0.164,1.59,5,5,0.180722891566265,0.14683734939759,NaN,NaN,150,30,1,0.7725
2,200203,160744,3,1,0,0.7,25,-0.00440640513926382,-0.00660364747256592,3,3,0.301204819277108,0.457831325301205,0.308,0.473,-0.051,1.538,5,5,0.180722891566265,0.203313253012048,NaN,NaN,150,30,0.6325,0.385
2,200203,160852,3,1,0,0.7,26,0.00993257570361084,0.00813096584989736,3,3,0.313253012048193,0.301204819277108,0.461,0.626,-0.069,1.357,5,5,0.192018072289157,0.180722891566265,NaN,NaN,150,30,0.9825,0.96
2,200203,161000,3,1,0,0.7,27,0.00450476964135604,-0.000623897484541391,3,3,0.325301204819277,0.337349397590361,0.519,0.684,-0.034,1.317,5,5,0.192018072289157,0.203313253012048,NaN,NaN,150,30,0.9475,0.78
2,200203,161111,3,1,0,0.7,28,-0.00278379293786757,0.00391793725057643,3,3,0.313253012048193,0.313253012048193,0.522,0.693,-0.005,1.328,5,5,0.192018072289157,0.180722891566265,NaN,NaN,150,30,0.72,0.9375
2,200203,161221,3,1,0,0.7,29,0.000913004392877559,-0.0100839851223256,3,3,0.337349397590361,0.373493975903614,0.448,0.528,0.017,1.178,5,5,0.203313253012048,0.192018072289157,NaN,NaN,150,30,0.875,0.125
2,200203,161329,3,1,0,0.7,30,0.027165746612134,-0.0137029681565692,3,3,0.337349397590361,0.301204819277108,0.282,0.375,0.06,1.33,5,5,0.203313253012048,0.14683734939759,NaN,NaN,150,30,1,0.0225
2,200203,161704,3,1,0,0.7,31,0.0145498424517294,0.0046772909576771,3,3,0.337349397590361,0.313253012048193,0.456,0.578,-0.054,1.267,5,5,0.192018072289157,0.169427710843373,NaN,NaN,150,30,0.995,0.9475
2,200203,161812,3,1,0,0.7,32,0.00414576973285796,-0.0076774512452884,3,3,0.313253012048193,0.289156626506024,0.441,0.588,0.08,1.335,5,5,0.192018072289157,0.169427710843373,NaN,NaN,150,30,0.9425,0.275
2,200203,161920,3,1,0,0.7,33,0.00969708547614023,-0.0088441842143554,3,3,0.301204819277108,0.313253012048193,0.481,0.619,-0.094,1.286,5,5,0.169427710843373,0.169427710843373,NaN,NaN,150,30,0.9825,0.205
2,200203,162032,3,1,0,0.7,34,0.00454792156174988,-0.00678180808283213,3,3,0.325301204819277,0.325301204819277,0.588,0.684,0.027,1.162,5,5,0.192018072289157,0.203313253012048,NaN,NaN,150,30,0.9475,0.365
2,200203,162140,3,1,0,0.7,35,0.0146615369228955,-0.00887270120325567,3,3,0.349397590361446,0.301204819277108,0.389,0.524,-0.111,1.348,5,5,0.203313253012048,0.158132530120482,NaN,NaN,150,30,0.995,0.205
2,200203,162251,3,1,0,0.7,36,0.00125013580640876,-0.00165353637981314,3,3,0.313253012048193,0.301204819277108,0.436,0.54,-0.041,1.237,5,5,0.192018072289157,0.169427710843373,NaN,NaN,150,30,0.8925,0.7375
2,200203,162400,3,1,0,0.7,37,0.0152199068358225,-0.00341667846544125,3,3,0.325301204819277,0.313253012048193,0.442,0.586,-0.068,1.327,5,5,0.192018072289157,0.180722891566265,NaN,NaN,150,30,0.995,0.625
2,200203,162507,3,1,0,0.7,38,0.00756435081328255,0.00723005827848322,3,3,0.301204819277108,0.469879518072289,0.548,0.625,0.017,1.14,5,5,0.192018072289157,0.192018072289157,NaN,NaN,150,30,0.9725,0.9575
2,200203,162616,3,1,0,0.7,39,0.00981761262710212,0.00267797324412267,3,3,0.325301204819277,0.421686746987952,0.542,0.624,0.028,1.152,5,5,0.203313253012048,0.21460843373494,NaN,NaN,150,30,0.9825,0.915
2,200203,162725,3,1,0,0.7,40,0.00682639693292186,-0.00325682150254725,3,3,0.325301204819277,0.313253012048193,0.422,0.491,-0.015,1.163,5,5,0.192018072289157,0.180722891566265,NaN,NaN,150,30,0.9675,0.6375
3,200129,133850,2,1,0,0,1,-0.00586917773610462,-0.00872216583908836,3,3,0.195876288659794,0.206185567010309,0.44,0.561,-0.051,1.276,9,9,0.144974226804124,0.135309278350515,NaN,NaN,210,150,0.5125,0.105
3,200129,134007,2,1,0,0,2,-0.00475893787510073,-0.00794346886438135,3,3,0.195876288659794,0.216494845360825,0.394,0.599,0.102,1.518,9,9,0.144974226804124,0.144974226804124,NaN,NaN,210,150,0.6425,0.1375
3,200129,134119,2,1,0,0,3,0.00264734225120233,-0.0063751424205194,3,3,0.206185567010309,0.216494845360825,0.454,0.62,0.003,1.366,9,9,0.144974226804124,0.144974226804124,NaN,NaN,210,150,0.9875,0.32
3,200129,134226,2,1,0,0,4,-0.0107754724486648,-0.00392332682241947,3,3,0.195876288659794,0.216494845360825,0.374,0.526,-0.002,1.406,9,9,0.144974226804124,0.144974226804124,NaN,NaN,210,150,0.1225,0.5975
3,200129,134333,2,1,0,0,5,-0.0169717481949956,-0.0124047912980709,3,3,0.195876288659794,0.22680412371134,0.309,0.497,-0.021,1.608,9,9,0.144974226804124,0.144974226804124,NaN,NaN,210,150,0.0075,0.0125
3,200129,134445,2,1,0,0,6,-0.00340092823999893,-0.00142186628393026,3,3,0.195876288659794,0.22680412371134,0.47,0.593,0.003,1.261,9,9,0.135309278350515,0.144974226804124,NaN,NaN,210,150,0.79,0.88
3,200129,134554,2,1,0,0,7,0.00256895832882553,-0.00778984742902211,3,3,0.195876288659794,0.195876288659794,0.365,0.548,-0.05,1.502,9,9,0.135309278350515,0.144974226804124,NaN,NaN,210,150,0.9875,0.1475
3,200129,134716,2,1,0,0,8,-0.00690686783970795,-0.00776108816041954,3,3,0.195876288659794,0.206185567010309,0.389,0.646,-0.084,1.661,9,9,0.144974226804124,0.144974226804124,NaN,NaN,210,150,0.425,0.1475
3,200129,134825,2,1,0,0,9,-0.0119601733278909,-0.0125583776225731,3,3,0.206185567010309,0.206185567010309,0.355,0.548,-0.023,1.545,9,9,0.154639175257732,0.154639175257732,NaN,NaN,210,150,0.07,0.0125
3,200129,134932,2,1,0,0,10,-0.0177656112674964,-0.0100520354858713,3,3,0.195876288659794,0.237113402061856,0.282,0.492,-0.047,1.745,9,9,0.144974226804124,0.154639175257732,NaN,NaN,210,150,0.0025,0.055
3,200129,140245,2,1,0,0,11,-0.00236815820311742,-0.00205793653071629,3,3,0.206185567010309,0.206185567010309,0.422,0.54,0.1,1.28,9,9,0.144974226804124,0.144974226804124,NaN,NaN,210,150,0.855,0.835
3,200129,140352,2,1,0,0,12,0.00469702023643714,-0.00625536814814232,3,3,0.206185567010309,0.22680412371134,0.468,0.585,0.017,1.249,9,9,0.144974226804124,0.144974226804124,NaN,NaN,210,150,0.9975,0.335
3,200129,140500,2,1,0,0,13,0.000574500202341621,-0.00898170425513789,3,3,0.206185567010309,0.195876288659794,0.438,0.545,-0.008,1.244,9,9,0.144974226804124,0.144974226804124,NaN,NaN,210,150,0.96,0.0975
3,200129,140608,2,1,0,0,14,-0.00243961807871185,-0.00672318102798841,3,3,0.206185567010309,0.257731958762887,0.381,0.534,-0.039,1.4,9,9,0.144974226804124,0.183634020618557,NaN,NaN,210,150,0.855,0.26
3,200129,140714,2,1,0,0,15,-0.00284875949715846,-0.00141462210725996,3,3,0.206185567010309,0.216494845360825,0.417,0.579,0.101,1.386,9,9,0.144974226804124,0.144974226804124,NaN,NaN,210,150,0.8325,0.88
3,200129,140823,2,1,0,0,16,0.00501631608511133,-0.00716073288901797,3,3,0.206185567010309,0.206185567010309,0.323,0.494,0.131,1.528,9,9,0.154639175257732,0.135309278350515,NaN,NaN,210,150,1,0.2225
3,200129,140932,2,1,0,0,17,-0.00948761157500999,-0.00636000355268784,3,3,0.206185567010309,0.22680412371134,0.266,0.481,0.03,1.806,9,9,0.144974226804124,0.154639175257732,NaN,NaN,210,150,0.185,0.3225
3,200129,141039,2,1,0,0,18,-0.0130766173273458,-0.00754735084403246,3,3,0.206185567010309,0.206185567010309,0.339,0.474,0.011,1.398,9,9,0.144974226804124,0.154639175257732,NaN,NaN,210,150,0.0475,0.1875
3,200129,141145,2,1,0,0,19,-0.00794483941234203,-0.00959208505184561,3,3,0.206185567010309,0.216494845360825,0.319,0.669,-0.048,2.1,9,9,0.144974226804124,0.144974226804124,NaN,NaN,210,150,0.325,0.07
3,200129,141251,2,1,0,0,20,-0.00382415674339476,-0.00765779332016137,3,3,0.206185567010309,0.206185567010309,0.317,0.511,-0.015,1.609,9,9,0.144974226804124,0.144974226804124,NaN,NaN,210,150,0.75,0.165
3,200129,141447,2,1,0,0,21,-0.00355057965372785,-0.00856240124495478,3,3,0.206185567010309,0.195876288659794,0.334,0.498,0.099,1.491,9,9,0.144974226804124,0.135309278350515,NaN,NaN,210,150,0.7775,0.1125
3,200129,141557,2,1,0,0,22,-0.00400277376300484,-0.00731730132891117,3,3,0.206185567010309,0.206185567010309,0.411,0.652,0.113,1.589,9,9,0.144974226804124,0.144974226804124,NaN,NaN,210,150,0.72,0.2125
3,200129,141703,2,1,0,0,23,0.00157853684970144,-0.00438627143287773,3,3,0.206185567010309,0.206185567010309,0.324,0.533,-0.03,1.644,9,9,0.144974226804124,0.154639175257732,NaN,NaN,210,150,0.98,0.5375
3,200129,141810,2,1,0,0,24,-0.00907631023423461,-0.00461346994559331,3,3,0.206185567010309,0.216494845360825,0.217,0.48,-0.056,2.211,9,9,0.144974226804124,0.16430412371134,NaN,NaN,210,150,0.2275,0.5125
3,200129,141921,2,1,0,0,25,-0.0009485038688406,-0.00363418022231987,3,3,0.206185567010309,0.216494845360825,0.443,0.633,-0.089,1.428,9,9,0.144974226804124,0.154639175257732,NaN,NaN,210,150,0.925,0.6375
3,200129,142028,2,1,0,0,26,-0.017106712589295,-0.0135270039359534,3,3,0.206185567010309,0.278350515463918,0.159,0.337,0.034,2.12,9,9,0.154639175257732,0.173969072164948,NaN,NaN,210,150,0.005,0.01
3,200129,142142,2,1,0,0,27,-0.00725198732146048,-0.0114268464977167,3,3,0.206185567010309,0.206185567010309,0.331,0.617,0.006,1.863,9,9,0.144974226804124,0.144974226804124,NaN,NaN,210,150,0.3925,0.015
3,200129,142249,2,1,0,0,28,-0.0087747677124439,-0.0157535795118458,3,3,0.206185567010309,0.216494845360825,0.243,0.484,0.012,1.993,9,9,0.154639175257732,0.144974226804124,NaN,NaN,210,150,0.2425,0
3,200129,142355,2,1,0,0,29,-0.00401466075364132,-0.00324806077759687,3,3,0.206185567010309,0.216494845360825,0.316,0.583,-0.02,1.846,9,9,0.144974226804124,0.154639175257732,NaN,NaN,210,150,0.72,0.6775
3,200129,142501,2,1,0,0,30,-0.00486433073195625,-0.00849885542294215,3,3,0.206185567010309,0.216494845360825,0.333,0.602,-0.062,1.809,9,9,0.144974226804124,0.154639175257732,NaN,NaN,210,150,0.63,0.1175
3,200129,142914,2,1,0,0,31,0.00546588916104707,-0.00738869777113949,3,3,0.195876288659794,0.195876288659794,0.342,0.484,0.012,1.416,9,9,0.144974226804124,0.135309278350515,NaN,NaN,210,150,1,0.2025
3,200129,143021,2,1,0,0,32,-0.00446580175982025,-0.00243408928457134,3,3,0.195876288659794,0.206185567010309,0.324,0.511,0.16,1.579,9,9,0.144974226804124,0.144974226804124,NaN,NaN,210,150,0.67,0.7825
3,200129,143127,2,1,0,0,33,-0.00240959947187114,-0.0111524797668268,3,3,0.195876288659794,0.195876288659794,0.329,0.545,-0.015,1.658,9,9,0.144974226804124,0.144974226804124,NaN,NaN,210,150,0.855,0.015
3,200129,143233,2,1,0,0,34,0.00338023162400169,-0.0104669222298284,3,3,0.206185567010309,0.195876288659794,0.371,0.529,-0.054,1.424,9,9,0.144974226804124,0.135309278350515,NaN,NaN,210,150,0.9925,0.035
3,200129,143341,2,1,0,0,35,-0.0129165118451255,-0.00361857553154832,3,3,0.206185567010309,0.216494845360825,0.283,0.549,-0.049,1.938,9,9,0.144974226804124,0.144974226804124,NaN,NaN,210,150,0.05,0.64
3,200129,143449,2,1,0,0,36,-0.0108381055332376,-0.00701292433857637,3,3,0.206185567010309,0.268041237113402,0.253,0.513,-0.049,2.032,9,9,0.144974226804124,0.16430412371134,NaN,NaN,210,150,0.1225,0.2325
3,200129,143556,2,1,0,0,37,-0.00727165490163739,-0.0106008240412332,3,3,0.206185567010309,0.22680412371134,0.302,0.584,-0.039,1.936,9,9,0.144974226804124,0.144974226804124,NaN,NaN,210,150,0.3925,0.0325
3,200129,143705,2,1,0,0,38,-0.0123400593832212,-0.0146918537619847,3,3,0.195876288659794,0.22680412371134,0.222,0.371,0.105,1.676,9,9,0.144974226804124,0.135309278350515,NaN,NaN,210,150,0.065,0.005
