"file_name","pp","day","date","task_code","training_phase","training_phase_label","visual","score","c","tau","pitch_error","te12rescaled","te21rescaled","training_condition","Training","task_label","trial","pre_score","pre_c","pre_tau","pre_pitch_error","pre_testimtouser","pre_teusertostim","score_delta","c_delta","tau_delta","pitch_error_delta","testimtouser_delta","teusertostim_delta"
"trial_log-200123-092207_task012_aud1_vis0_eps000_pp8_d1_test_periodic","8",1,"200123-092207","12",-1,"PreTest",0,0.362,0.894,-0.378,2.473,1.21031465609379,-1.15586616564771,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",4,0.3832,0.8922,-0.1794,2.3914,0.862992328109798,0.114803791680469,-0.0553235908141962,0.201748486886351,110.702341137124,3.41222714727774,40.2462822288035,-1106.81880687775
"trial_log-200123-092311_task012_aud1_vis0_eps000_pp8_d1_test_periodic","8",1,"200123-092311","12",-1,"PreTest",0,0.442,0.91,-0.215,2.057,0.714991972017038,0.927123741441811,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",5,0.3832,0.8922,-0.1794,2.3914,0.862992328109798,0.114803791680469,0.153444676409186,1.99506837032056,19.8439241917503,-13.9834406623735,-17.1496722823624,707.572404944828
"trial_log-200123-103641_task012_aud1_vis0_eps000_pp8_d1_test_periodic","8",1,"200123-103641","12",1,"PostTest",0,0.359,0.902,0.184,2.512,0.786526832714482,-0.417934622976906,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",1,0.3832,0.8922,-0.1794,2.3914,0.862992328109798,0.114803791680469,-0.0631524008350731,1.09840842860346,-202.564102564103,5.04307100443255,-8.86050697145801,-464.042525825398
"trial_log-200123-103745_task012_aud1_vis0_eps000_pp8_d1_test_periodic","8",1,"200123-103745","12",1,"PostTest",0,0.396,0.906,0.012,2.288,0.313523942222005,0.894317947220753,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",2,0.3832,0.8922,-0.1794,2.3914,0.862992328109798,0.114803791680469,0.0334029227557412,1.54673839946201,-106.688963210702,-4.32382704691813,-63.6701356420268,678.996872951629
"trial_log-200123-103849_task012_aud1_vis0_eps000_pp8_d1_test_periodic","8",1,"200123-103849","12",1,"PostTest",0,0.388,0.92,-0.263,2.372,0.981359900432744,1.32480217539841,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",3,0.3832,0.8922,-0.1794,2.3914,0.862992328109798,0.114803791680469,0.012526096033403,3.11589329746694,46.5997770345597,-0.811240277661624,13.715947230053,1053.97074957743
"trial_log-200124-102002_task012_aud1_vis0_eps000_pp8_d2_test_periodic","8",2,"200124-102002","12",2,"Retention",0,0.472,0.936,-0.073,1.98,0.0245038244320601,0.752675033198832,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",1,0.3832,0.8922,-0.1794,2.3914,0.862992328109798,0.114803791680469,0.231732776617954,4.90921318090115,-59.3088071348941,-17.2033118675253,-97.1605976514611,555.618618672229
"trial_log-200124-102108_task012_aud1_vis0_eps000_pp8_d2_test_periodic","8",2,"200124-102108","12",2,"Retention",0,0.496,0.95,0.305,1.915,0.519633427460102,1.9655220935491,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",2,0.3832,0.8922,-0.1794,2.3914,0.862992328109798,0.114803791680469,0.294363256784969,6.47836807890607,-270.011148272018,-19.9213849627833,-39.7870165777431,1612.07071193232
"trial_log-200124-102215_task012_aud1_vis0_eps000_pp8_d2_test_periodic","8",2,"200124-102215","12",2,"Retention",0,0.734,0.958,-0.171,1.306,0.888900834499697,0.977310297207924,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",3,0.3832,0.8922,-0.1794,2.3914,0.862992328109798,0.114803791680469,0.91544885177453,7.37502802062317,-4.68227424749163,-45.3876390398929,3.0021711139247,751.287473089787
"trial_log-200124-102320_task012_aud1_vis0_eps000_pp8_d2_test_periodic","8",2,"200124-102320","12",2,"Retention",0,0.541,0.93,0.246,1.72,-0.376064258829664,-0.80541237092533,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",4,0.3832,0.8922,-0.1794,2.3914,0.862992328109798,0.114803791680469,0.411795407098121,4.23671822461332,-237.123745819398,-28.0756042485573,-143.576778909884,-801.555548937809
"trial_log-200124-102426_task012_aud1_vis0_eps000_pp8_d2_test_periodic","8",2,"200124-102426","12",2,"Retention",0,0.727,0.96,-0.108,1.321,0.907673927105641,1.77332520008889,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",5,0.3832,0.8922,-0.1794,2.3914,0.862992328109798,0.114803791680469,0.897181628392484,7.59919300605245,-39.7993311036789,-44.7603914025257,5.17751983887367,1444.65734461502
"trial_log-200217-092241_task012_aud1_vis0_eps000_pp9_d1_test_periodic","9",1,"200217-092241","12",-1,"PreTest",0,0.318,0.88,-0.322,2.767,-0.270185434567881,-1.61498253043301,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",1,0.3544,0.9034,-0.0998,2.554,-0.361726321658272,-1.04901855087173,-0.102708803611738,-2.59021474429931,222.645290581162,8.33985904463587,-25.3066701562489,53.9517608235781
"trial_log-200217-092343_task012_aud1_vis0_eps000_pp9_d1_test_periodic","9",1,"200217-092343","12",-1,"PreTest",0,0.362,0.932,0.238,2.571,0.662046748954331,-0.855828489725422,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",2,0.3544,0.9034,-0.0998,2.554,-0.361726321658272,-1.04901855087173,0.0214446952595937,3.16581802081028,-338.476953907816,0.665622552858275,-283.024211762996,-18.4162673754213
"trial_log-200217-092447_task012_aud1_vis0_eps000_pp9_d1_test_periodic","9",1,"200217-092447","12",-1,"PreTest",0,0.355,0.917,-0.361,2.586,-0.656759501072591,-1.59899209077729,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",3,0.3544,0.9034,-0.0998,2.554,-0.361726321658272,-1.04901855087173,0.00169300225733631,1.50542395395174,261.723446893788,1.25293657008614,81.5625410011056,52.4274370027618
"trial_log-200217-092551_task012_aud1_vis0_eps000_pp9_d1_test_periodic","9",1,"200217-092551","12",-1,"PreTest",0,0.369,0.876,-0.115,2.372,-0.915583696544803,-0.366760939787056,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",4,0.3544,0.9034,-0.0998,2.554,-0.361726321658272,-1.04901855087173,0.041196388261851,-3.03298649546159,15.2304609218437,-7.12607674236492,153.115032477445,-65.0377069612087
"trial_log-200217-092655_task012_aud1_vis0_eps000_pp9_d1_test_periodic","9",1,"200217-092655","12",-1,"PreTest",0,0.368,0.912,0.061,2.474,-0.628149725060415,-0.808528703635868,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",5,0.3544,0.9034,-0.0998,2.554,-0.361726321658272,-1.04901855087173,0.0383747178329571,0.951959264998899,-161.122244488978,-3.13234142521533,73.6533084406938,-22.92522348971
"trial_log-200217-103835_task012_aud1_vis0_eps000_pp9_d1_test_periodic","9",1,"200217-103835","12",1,"PostTest",0,0.414,0.9,0.158,2.176,0.045739406175466,1.12271908054593,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",1,0.3544,0.9034,-0.0998,2.554,-0.361726321658272,-1.04901855087173,0.168171557562077,-0.37635598848793,-258.316633266533,-14.8003132341425,-112.644754732191,-207.025665047864
"trial_log-200217-103938_task012_aud1_vis0_eps000_pp9_d1_test_periodic","9",1,"200217-103938","12",1,"PostTest",0,0.422,0.91,-0.211,2.155,-0.290580064732247,1.43771614821008,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",2,0.3544,0.9034,-0.0998,2.554,-0.361726321658272,-1.04901855087173,0.190744920993228,0.730573389417761,111.422845691383,-15.6225528582616,-19.6685318889339,-237.053453155366
"trial_log-200217-104042_task012_aud1_vis0_eps000_pp9_d1_test_periodic","9",1,"200217-104042","12",1,"PostTest",0,0.399,0.901,0.329,2.259,0.129180379453539,2.63045650708794,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",3,0.3544,0.9034,-0.0998,2.554,-0.361726321658272,-1.04901855087173,0.125846501128668,-0.265663050697361,-429.659318637275,-11.5505090054816,-135.712186733145,-350.754050526756
"trial_log-200218-112230_task012_aud1_vis0_eps000_pp9_d2_test_periodic","9",2,"200218-112230","12",2,"Retention",0,0.304,0.821,-0.069,2.698,1.99998739350127,-0.303940236107779,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",1,0.3544,0.9034,-0.0998,2.554,-0.361726321658272,-1.04901855087173,-0.142212189616253,-9.12109807394289,-30.8617234468938,5.63821456538763,-652.900708008384,-71.0262286729623
"trial_log-200218-112333_task012_aud1_vis0_eps000_pp9_d2_test_periodic","9",2,"200218-112333","12",2,"Retention",0,0.382,0.925,-0.065,2.421,-0.0049215303640845,-0.229194274587334,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",2,0.3544,0.9034,-0.0998,2.554,-0.361726321658272,-1.04901855087173,0.0778781038374718,2.3909674562763,-34.8697394789579,-5.20751761942052,-98.6394326126109,-78.1515518103207
"trial_log-200218-112436_task012_aud1_vis0_eps000_pp9_d2_test_periodic","9",2,"200218-112436","12",2,"Retention",0,0.335,0.917,0.252,2.733,0.566978529969324,0.714905265658114,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",3,0.3544,0.9034,-0.0998,2.554,-0.361726321658272,-1.04901855087173,-0.0547404063205417,1.50542395395174,-352.50501002004,7.00861393891935,-256.74240330925,-168.149916420833
"trial_log-200218-112620_task012_aud1_vis0_eps000_pp9_d2_test_periodic","9",2,"200218-112620","12",2,"Retention",0,0.38,0.89,0.528,2.341,0.464913719794104,-0.342051178764379,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",4,0.3544,0.9034,-0.0998,2.554,-0.361726321658272,-1.04901855087173,0.072234762979684,-1.48328536639362,-629.058116232465,-8.33985904463585,-228.526372552262,-67.3932192638408
"trial_log-200218-112725_task012_aud1_vis0_eps000_pp9_d2_test_periodic","9",2,"200218-112725","12",2,"Retention",0,0.421,0.928,-0.028,2.205,0.786947783860222,-1.04618470250161,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",5,0.3544,0.9034,-0.0998,2.554,-0.361726321658272,-1.04901855087173,0.187923250564334,2.723046269648,-71.9438877755511,-13.6648394675019,-317.553364724081,-0.270142827099143
"trial_log-200127-094500_task012_aud1_vis0_eps000_pp10_d1_test_periodic","10",1,"200127-094500","12",-1,"PreTest",0,0.502,0.95,0.413,1.892,1.34006089716221,0.697004676855423,"25","Chaotic Interactive","Periodic Fadeout (SCT)",1,0.5274,0.9486,0.089,1.9218,0.581827047348609,-0.0318526558315118,-0.0481607887751232,0.14758591608686,364.044943820225,-1.5506296180664,130.319457176988,-2288.21526387723
"trial_log-200127-094605_task012_aud1_vis0_eps000_pp10_d1_test_periodic","10",1,"200127-094605","12",-1,"PreTest",0,0.573,0.936,0.227,1.633,0.738881964771477,0.650277108051032,"25","Chaotic Interactive","Periodic Fadeout (SCT)",2,0.5274,0.9486,0.089,1.9218,0.581827047348609,-0.0318526558315118,0.08646188850967,-1.32827324478178,155.056179775281,-15.0275783119992,26.9934026165626,-2141.51613444965
"trial_log-200127-094711_task012_aud1_vis0_eps000_pp10_d1_test_periodic","10",1,"200127-094711","12",-1,"PreTest",0,0.315,0.946,-0.04,3.009,0.612113437637647,0.295268998617525,"25","Chaotic Interactive","Periodic Fadeout (SCT)",3,0.5274,0.9486,0.089,1.9218,0.581827047348609,-0.0318526558315118,-0.402730375426621,-0.274088129875611,-144.943820224719,56.5719637839525,5.20539401305828,-1026.98392303418
"trial_log-200127-094817_task012_aud1_vis0_eps000_pp10_d1_test_periodic","10",1,"200127-094817","12",-1,"PreTest",0,0.657,0.961,-0.153,1.463,-0.151278328616718,-1.9250247221337,"25","Chaotic Interactive","Periodic Fadeout (SCT)",4,0.5274,0.9486,0.089,1.9218,0.581827047348609,-0.0318526558315118,0.245733788395905,1.30718954248366,-271.910112359551,-23.8734519721095,-126.000566543975,5943.5297210893
"trial_log-200127-094924_task012_aud1_vis0_eps000_pp10_d1_test_periodic","10",1,"200127-094924","12",-1,"PreTest",0,0.59,0.95,-0.002,1.612,0.369357265788428,0.123210659452161,"25","Chaotic Interactive","Periodic Fadeout (SCT)",5,0.5274,0.9486,0.089,1.9218,0.581827047348609,-0.0318526558315118,0.11869548729617,0.14758591608686,-102.247191011236,-16.1203038817775,-36.5176872626337,-486.814399728229
"trial_log-200127-111742_task012_aud1_vis0_eps000_pp10_d1_test_periodic","10",1,"200127-111742","12",1,"PostTest",0,0.882,0.975,-0.161,1.106,0.279510966042736,-1.23281410342102,"25","Chaotic Interactive","Periodic Fadeout (SCT)",1,0.5274,0.9486,0.089,1.9218,0.581827047348609,-0.0318526558315118,0.672354948805461,2.78304870335231,-280.898876404494,-42.4497866583411,-51.9597847304504,3770.36519008691
"trial_log-200127-111848_task012_aud1_vis0_eps000_pp10_d1_test_periodic","10",1,"200127-111848","12",1,"PostTest",0,0.791,0.956,-0.265,1.209,-0.33464956241942,0.975374185666828,"25","Chaotic Interactive","Periodic Fadeout (SCT)",2,0.5274,0.9486,0.089,1.9218,0.581827047348609,-0.0318526558315118,0.499810390595374,0.780096985030567,-397.752808988764,-37.0902279113331,-157.517017117788,-3162.14398832606
"trial_log-200127-111954_task012_aud1_vis0_eps000_pp10_d1_test_periodic","10",1,"200127-111954","12",1,"PostTest",0,0.834,0.974,0.187,1.167,-0.189300640356628,1.08556567591344,"25","Chaotic Interactive","Periodic Fadeout (SCT)",3,0.5274,0.9486,0.089,1.9218,0.581827047348609,-0.0318526558315118,0.581342434584755,2.67763019186169,110.112359550562,-39.2756790508898,-132.535551796582,-3508.08528386349
"trial_log-200128-122554_task012_aud1_vis0_eps000_pp10_d2_test_periodic","10",2,"200128-122554","12",2,"Retention",0,0.881,0.965,-0.529,1.095,0.747203880294796,-3.19056830399704,"25","Chaotic Interactive","Periodic Fadeout (SCT)",1,0.5274,0.9486,0.089,1.9218,0.581827047348609,-0.0318526558315118,0.670458854759196,1.72886358844613,-694.38202247191,-43.0221667187012,28.4237100526369,9916.64765686701
"trial_log-200128-122741_task012_aud1_vis0_eps000_pp10_d2_test_periodic","10",2,"200128-122741","12",2,"Retention",0,0.694,0.964,-0.254,1.388,-0.197865996174621,0.94024269713116,"25","Chaotic Interactive","Periodic Fadeout (SCT)",2,0.5274,0.9486,0.089,1.9218,0.581827047348609,-0.0318526558315118,0.315889268107698,1.62344507695551,-385.393258426966,-27.7760432927464,-134.007699895751,-3051.8502385003
"trial_log-200128-122846_task012_aud1_vis0_eps000_pp10_d2_test_periodic","10",2,"200128-122846","12",2,"Retention",0,0.852,0.967,-0.331,1.135,-0.490898912820571,0.508960700760173,"25","Chaotic Interactive","Periodic Fadeout (SCT)",3,0.5274,0.9486,0.089,1.9218,0.581827047348609,-0.0318526558315118,0.61547212741752,1.93970061142736,-471.910112359551,-40.9407846810282,-184.371965012215,-1697.85954255236
"trial_log-200128-122953_task012_aud1_vis0_eps000_pp10_d2_test_periodic","10",2,"200128-122953","12",2,"Retention",0,0.883,0.964,0.095,1.092,0.357450797416613,-0.675380913969844,"25","Chaotic Interactive","Periodic Fadeout (SCT)",4,0.5274,0.9486,0.089,1.9218,0.581827047348609,-0.0318526558315118,0.674251042851726,1.62344507695551,6.74157303370787,-43.1782703715267,-38.5640803318581,2020.32841952755
"trial_log-200127-114819_task012_aud1_vis0_eps000_pp11_d1_test_periodic","11",1,"200127-114819","12",-1,"PreTest",0,0.154,0.588,-0.174,3.818,0.822902864049389,-0.710779994890658,"10","Periodic Fixed","Periodic Fadeout (SCT)",1,0.2072,0.6302,-0.0462,3.225,0.205117338518893,0.151983342657318,-0.256756756756757,-6.69628689304983,276.623376623377,18.3875968992248,301.186398961389,-567.66966857235
"trial_log-200127-114928_task012_aud1_vis0_eps000_pp11_d1_test_periodic","11",1,"200127-114928","12",-1,"PreTest",0,0.176,0.668,0.297,3.792,-0.347141339634766,1.61339312664773,"10","Periodic Fixed","Periodic Fadeout (SCT)",2,0.2072,0.6302,-0.0462,3.225,0.205117338518893,0.151983342657318,-0.150579150579151,5.99809584258966,-742.857142857143,17.5813953488372,-269.240368533151,961.55918039354
"trial_log-200127-115032_task012_aud1_vis0_eps000_pp11_d1_test_periodic","11",1,"200127-115032","12",-1,"PreTest",0,0.274,0.732,-0.014,2.669,0.760555552506351,-0.289396980798668,"10","Periodic Fixed","Periodic Fadeout (SCT)",3,0.2072,0.6302,-0.0462,3.225,0.205117338518893,0.151983342657318,0.322393822393823,16.1536020311012,-69.6969696969697,-17.2403100775194,270.790474368552,-290.413617531219
"trial_log-200127-115137_task012_aud1_vis0_eps000_pp11_d1_test_periodic","11",1,"200127-115137","12",-1,"PreTest",0,0.305,0.723,-0.387,2.369,0.82267236800685,-0.289829418774481,"10","Periodic Fixed","Periodic Fadeout (SCT)",4,0.2072,0.6302,-0.0462,3.225,0.205117338518893,0.151983342657318,0.472007722007722,14.7254839733418,737.662337662338,-26.5426356589147,301.074026187735,-290.698147380512
"trial_log-200127-115241_task012_aud1_vis0_eps000_pp11_d1_test_periodic","11",1,"200127-115241","12",-1,"PreTest",0,0.127,0.44,0.047,3.477,-1.03340275233336,0.436529981102667,"10","Periodic Fixed","Periodic Fadeout (SCT)",5,0.2072,0.6302,-0.0462,3.225,0.205117338518893,0.151983342657318,-0.387065637065637,-30.1808949539829,-201.731601731602,7.81395348837209,-603.810530984525,187.222253090542
"trial_log-200127-131050_task012_aud1_vis0_eps000_pp11_d1_test_periodic","11",1,"200127-131050","12",1,"PostTest",0,0.331,0.815,0.017,2.467,0.927305642227723,0.81523570801512,"10","Periodic Fixed","Periodic Fadeout (SCT)",1,0.2072,0.6302,-0.0462,3.225,0.205117338518893,0.151983342657318,0.597490347490348,29.3240241193272,-136.796536796537,-23.5038759689922,352.085449686308,436.398064262384
"trial_log-200127-131154_task012_aud1_vis0_eps000_pp11_d1_test_periodic","11",1,"200127-131154","12",1,"PostTest",0,0.378,0.819,0.02,2.163,0.898096845929079,-0.563918179422238,"10","Periodic Fixed","Periodic Fadeout (SCT)",2,0.2072,0.6302,-0.0462,3.225,0.205117338518893,0.151983342657318,0.824324324324324,29.9587432561092,-143.290043290043,-32.9302325581395,337.845407128446,-471.039463642883
"trial_log-200127-131258_task012_aud1_vis0_eps000_pp11_d1_test_periodic","11",1,"200127-131258","12",1,"PostTest",0,0.301,0.813,0.154,2.706,0.712863036391124,0.482649410366478,"10","Periodic Fixed","Periodic Fadeout (SCT)",3,0.2072,0.6302,-0.0462,3.225,0.205117338518893,0.151983342657318,0.452702702702703,29.0066645509362,-433.333333333333,-16.093023255814,247.539141029496,217.567308316625
"trial_log-200128-131218_task012_aud1_vis0_eps000_pp11_d2_test_periodic","11",2,"200128-131218","12",2,"Retention",0,0.439,0.876,0.153,1.998,0.694078423434294,0.550212246388244,"10","Periodic Fixed","Periodic Fadeout (SCT)",1,0.2072,0.6302,-0.0462,3.225,0.205117338518893,0.151983342657318,1.11872586872587,39.0034909552523,-431.168831168831,-38.046511627907,238.381157071402,262.021414168279
"trial_log-200128-131322_task012_aud1_vis0_eps000_pp11_d2_test_periodic","11",2,"200128-131322","12",2,"Retention",0,0.477,0.905,0.084,1.895,-0.0116264287821111,0.141365880705806,"10","Periodic Fixed","Periodic Fadeout (SCT)",2,0.2072,0.6302,-0.0462,3.225,0.205117338518893,0.151983342657318,1.30212355212355,43.6052046969216,-281.818181818182,-41.2403100775194,-105.668184301758,-6.98593790995343
"trial_log-200128-131426_task012_aud1_vis0_eps000_pp11_d2_test_periodic","11",2,"200128-131426","12",2,"Retention",0,0.432,0.881,-0.213,2.038,-0.421744017587834,-1.25401987136777,"10","Periodic Fixed","Periodic Fadeout (SCT)",3,0.2072,0.6302,-0.0462,3.225,0.205117338518893,0.151983342657318,1.08494208494208,39.7968898762298,361.038961038961,-36.8062015503876,-305.611100764643,-925.103494529168
"trial_log-200128-131529_task012_aud1_vis0_eps000_pp11_d2_test_periodic","11",2,"200128-131529","12",2,"Retention",0,0.51,0.886,-0.027,1.738,0.234405777368659,0.164353579751954,"10","Periodic Fixed","Periodic Fadeout (SCT)",4,0.2072,0.6302,-0.0462,3.225,0.205117338518893,0.151983342657318,1.46138996138996,40.5902887972072,-41.5584415584416,-46.1085271317829,14.2788703584259,8.13920583555501
"trial_log-200128-131633_task012_aud1_vis0_eps000_pp11_d2_test_periodic","11",2,"200128-131633","12",2,"Retention",0,0.496,0.89,0.345,1.795,0.124017958518408,-0.657632694375097,"10","Periodic Fixed","Periodic Fadeout (SCT)",5,0.2072,0.6302,-0.0462,3.225,0.205117338518893,0.151983342657318,1.39382239382239,41.2250079339892,-846.753246753247,-44.3410852713178,-39.5380422669705,-532.700507092994
"trial_log-200213-113337_task012_aud1_vis0_eps000_pp12_d1_test_periodic","12",1,"200213-113337","12",-1,"PreTest",0,0.258,0.689,0.26,2.67,-0.375590702067209,0.472870327056031,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",1,0.3372,0.8524,0.0826,2.5426,0.100409396810755,-0.0979787163883945,-0.234875444839858,-19.169404035664,214.769975786925,5.01061905136475,-474.059315160611,-582.625558372841
"trial_log-200213-113441_task012_aud1_vis0_eps000_pp12_d1_test_periodic","12",1,"200213-113441","12",-1,"PreTest",0,0.329,0.866,-0.135,2.629,0.107184448574705,-2.22331570955221,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",2,0.3372,0.8524,0.0826,2.5426,0.100409396810755,-0.0979787163883945,-0.024317912218268,1.5954950727358,-263.438256658596,3.39809643671833,6.74742800887411,2169.18231990183
"trial_log-200213-113544_task012_aud1_vis0_eps000_pp12_d1_test_periodic","12",1,"200213-113544","12",-1,"PreTest",0,0.377,0.897,0.414,2.377,0.343452418685625,-0.763832828845312,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",3,0.3372,0.8524,0.0826,2.5426,0.100409396810755,-0.0979787163883945,0.11803084223013,5.23228531206006,401.210653753027,-6.51301817037678,242.052068426367,679.590565176854
"trial_log-200213-113647_task012_aud1_vis0_eps000_pp12_d1_test_periodic","12",1,"200213-113647","12",-1,"PreTest",0,0.338,0.908,-0.226,2.69,0.621585786066196,0.756209077046018,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",4,0.3372,0.8524,0.0826,2.5426,0.100409396810755,-0.0979787163883945,0.00237247924080671,6.52275926794932,-373.607748184019,5.79721544875325,519.051409339429,-871.809536724641
"trial_log-200213-113750_task012_aud1_vis0_eps000_pp12_d1_test_periodic","12",1,"200213-113750","12",-1,"PreTest",0,0.384,0.902,0.1,2.347,-0.194584967205544,1.2681755523535,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",5,0.3372,0.8524,0.0826,2.5426,0.100409396810755,-0.0979787163883945,0.138790035587189,5.81886438291881,21.0653753026635,-7.69291276645952,-293.791590614059,-1394.33778998121
"trial_log-200213-125026_task012_aud1_vis0_eps000_pp12_d1_test_periodic","12",1,"200213-125026","12",1,"PostTest",0,0.39,0.889,0.318,2.278,1.1417221142639,0.918454205930469,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",1,0.3372,0.8524,0.0826,2.5426,0.100409396810755,-0.0979787163883945,0.156583629893238,4.29375879868606,284.98789346247,-10.4066703374498,1037.06699823697,-1037.40175395813
"trial_log-200213-125130_task012_aud1_vis0_eps000_pp12_d1_test_periodic","12",1,"200213-125130","12",1,"PostTest",0,0.545,0.924,0.188,1.694,-0.429871013195616,0.475000890026076,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",2,0.3372,0.8524,0.0826,2.5426,0.100409396810755,-0.0979787163883945,0.616251482799526,8.39981229469733,127.602905569007,-33.375285141194,-528.118310486229,-584.800074480604
"trial_log-200213-125234_task012_aud1_vis0_eps000_pp12_d1_test_periodic","12",1,"200213-125234","12",1,"PostTest",0,0.417,0.924,0.006,2.214,0.0569483329373215,0.310799135473027,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",3,0.3372,0.8524,0.0826,2.5426,0.100409396810755,-0.0979787163883945,0.236654804270463,8.39981229469733,-92.7360774818402,-12.923778809093,-43.2838611264101,-417.210866736606
"trial_log-200214-121822_task012_aud1_vis0_eps000_pp12_d2_test_periodic","12",2,"200214-121822","12",2,"Retention",0,0.298,0.802,0.254,2.695,-0.317334988150025,1.63557006345588,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",1,0.3372,0.8524,0.0826,2.5426,0.100409396810755,-0.0979787163883945,-0.116251482799526,-5.91271703425622,207.506053268765,5.99386454810037,-416.041125860081,-1769.31158494909
"trial_log-200214-121927_task012_aud1_vis0_eps000_pp12_d2_test_periodic","12",2,"200214-121927","12",2,"Retention",0,0.302,0.834,0.19,2.766,-0.00106733204439138,1.33325046476102,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",2,0.3372,0.8524,0.0826,2.5426,0.100409396810755,-0.0979787163883945,-0.104389086595492,-2.15861098076022,130.024213075061,8.78628175882955,-101.062980237201,-1460.75518633651
"trial_log-200214-122032_task012_aud1_vis0_eps000_pp12_d2_test_periodic","12",2,"200214-122032","12",2,"Retention",0,0.362,0.861,0.245,2.381,-0.135660699837069,-1.15928560622601,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",3,0.3372,0.8524,0.0826,2.5426,0.100409396810755,-0.0979787163883945,0.0735468564650059,1.00891600187705,196.610169491525,-6.35569889089908,-235.107573739093,1083.20146350001
"trial_log-200214-122138_task012_aud1_vis0_eps000_pp12_d2_test_periodic","12",2,"200214-122138","12",2,"Retention",0,0.354,0.833,0.041,2.349,0.946895641283974,-1.62304421479788,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",4,0.3372,0.8524,0.0826,2.5426,0.100409396810755,-0.0979787163883945,0.0498220640569394,-2.27592679493197,-50.363196125908,-7.61425312672066,843.0348865342,1556.52733024591
"trial_log-200214-122245_task012_aud1_vis0_eps000_pp12_d2_test_periodic","12",2,"200214-122245","12",2,"Retention",0,0.356,0.868,0.249,2.439,0.072695192743212,-1.16808764313893,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",5,0.3372,0.8524,0.0826,2.5426,0.100409396810755,-0.0979787163883945,0.0557532621589561,1.8301267010793,201.452784503632,-4.07456933847242,-27.6012056120371,1092.18508487961
"trial_log-200128-142255_task012_aud1_vis0_eps000_pp13_d1_test_periodic","13",1,"200128-142255","12",-1,"PreTest",0,0.246,0.851,-0.612,3.463,0.7118991475195,-0.215722057052177,"10","Periodic Fixed","Periodic Fadeout (SCT)",1,0.2808,0.9016,0.0116,3.2616,-0.0112087545707902,-0.0147061001671126,-0.123931623931624,-5.61224489795918,-5375.86206896552,6.17488349276429,-6451.27786074195,1366.88826133932
"trial_log-200128-142359_task012_aud1_vis0_eps000_pp13_d1_test_periodic","13",1,"200128-142359","12",-1,"PreTest",0,0.345,0.916,0.124,2.652,-0.929268718840695,1.19268575928043,"10","Periodic Fixed","Periodic Fadeout (SCT)",2,0.2808,0.9016,0.0116,3.2616,-0.0112087545707902,-0.0147061001671126,0.228632478632479,1.59716060337179,968.965517241379,-18.6902133922001,8190.56174771059,-8210.14304082904
"trial_log-200128-142503_task012_aud1_vis0_eps000_pp13_d1_test_periodic","13",1,"200128-142503","12",-1,"PreTest",0,0.264,0.88,0.106,3.328,-0.894292521898812,-1.47148827760676,"10","Periodic Fixed","Periodic Fadeout (SCT)",3,0.2808,0.9016,0.0116,3.2616,-0.0112087545707902,-0.0147061001671126,-0.0598290598290598,-2.39574090505767,813.793103448276,2.03581064508216,7878.51818639442,9905.97208563467
