"file_name","pp","day","date","task_code","training_phase","visual","trial_duration","samples_num","score","c","tau","pitch_error","training_condition","Training","task_label","trial","pre_score","pre_c","pre_tau","pre_pitch_error","score_delta","c_delta","tau_delta","pitch_error_delta"
"trial_log-200123-092311_task012_aud1_vis0_eps000_pp8_d1_test_periodic.txt","8",1,"200123-092311","12","PreTest",0,59.997,5837,0.442,0.91,-0.215,2.057,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",5,0.3832,0.8922,-0.1794,2.3914,0.153444676409186,0.0199506837032056,0.198439241917503,-0.139834406623735
"trial_log-200123-092437_task020_aud0_vis1_eps000_pp8_d1_test_visual.txt","8",1,"200123-092437","20.5","PreTest",1,59.991,5743,1.804,0.677,0.232,0.375,"30","Chaotic Non-interactive","Chaotic Visual",1,1.7446,0.6624,0.2184,0.3792,0.034047919293821,0.0220410628019325,0.0622710622710623,-0.0110759493670886
"trial_log-200123-092542_task020_aud0_vis1_eps000_pp8_d1_test_visual.txt","8",1,"200123-092542","20.5","PreTest",1,59.984,5754,1.903,0.744,0.197,0.391,"30","Chaotic Non-interactive","Chaotic Visual",2,1.7446,0.6624,0.2184,0.3792,0.0907944514501892,0.123188405797101,-0.097985347985348,0.0311181434599157
"trial_log-200123-092646_task020_aud0_vis1_eps000_pp8_d1_test_visual.txt","8",1,"200123-092646","20.5","PreTest",1,59.994,5763,1.686,0.663,0.142,0.393,"30","Chaotic Non-interactive","Chaotic Visual",3,1.7446,0.6624,0.2184,0.3792,-0.0335893614582139,0.000905797101449343,-0.34981684981685,0.0363924050632912
"trial_log-200123-092751_task020_aud0_vis1_eps000_pp8_d1_test_visual.txt","8",1,"200123-092751","20.5","PreTest",1,59.991,5716,1.699,0.631,0.265,0.371,"30","Chaotic Non-interactive","Chaotic Visual",4,1.7446,0.6624,0.2184,0.3792,-0.0261377966295998,-0.0474033816425121,0.213369963369963,-0.0216244725738396
"trial_log-200123-092856_task020_aud0_vis1_eps000_pp8_d1_test_visual.txt","8",1,"200123-092856","20.5","PreTest",1,59.99,5752,1.631,0.597,0.256,0.366,"30","Chaotic Non-interactive","Chaotic Visual",5,1.7446,0.6624,0.2184,0.3792,-0.0651152126561962,-0.098731884057971,0.172161172161172,-0.0348101265822785
"trial_log-200123-093032_task011_aud1_vis0_eps000_pp8_d1_test_SCT.txt","8",1,"200123-093032","11","PreTest",0,59.991,5603,0.338,0.952,-0.192,2.818,"30","Chaotic Non-interactive","Periodic Fixed",1,0.4124,0.8832,-0.2278,2.221,-0.180407371483996,0.0778985507246377,-0.157155399473222,0.268797838811346
"trial_log-200123-093136_task011_aud1_vis0_eps000_pp8_d1_test_SCT.txt","8",1,"200123-093136","11","PreTest",0,59.994,5665,0.33,0.863,-0.207,2.613,"30","Chaotic Non-interactive","Periodic Fixed",2,0.4124,0.8832,-0.2278,2.221,-0.199806013579049,-0.0228713768115942,-0.0913081650570677,0.176497073390365
"trial_log-200123-093239_task011_aud1_vis0_eps000_pp8_d1_test_SCT.txt","8",1,"200123-093239","11","PreTest",0,59.988,5715,0.427,0.943,-0.407,2.211,"30","Chaotic Non-interactive","Periodic Fixed",3,0.4124,0.8832,-0.2278,2.221,0.0354025218234724,0.0677083333333333,0.786654960491659,-0.0045024763619992
"trial_log-200123-093400_task011_aud1_vis0_eps000_pp8_d1_test_SCT.txt","8",1,"200123-093400","11","PreTest",0,59.985,5663,0.54,0.855,-0.225,1.582,"30","Chaotic Non-interactive","Periodic Fixed",4,0.4124,0.8832,-0.2278,2.221,0.309408341416101,-0.031929347826087,-0.0122914837576822,-0.287708239531742
"trial_log-200123-093504_task011_aud1_vis0_eps000_pp8_d1_test_SCT.txt","8",1,"200123-093504","11","PreTest",0,59.988,5674,0.427,0.803,-0.108,1.881,"30","Chaotic Non-interactive","Periodic Fixed",5,0.4124,0.8832,-0.2278,2.221,0.0354025218234724,-0.0908061594202898,-0.525899912203687,-0.153084196307969
"trial_log-200123-093623_task020_aud1_vis0_eps000_pp8_d1_test_chaotic.txt","8",1,"200123-093623","20","PreTest",0,59.996,5546,0.39,0.591,0.129,1.514,"30","Chaotic Non-interactive","Chaotic",1,0.4138,0.592,0.1134,1.4398,-0.0575157080715321,-0.00168918918918919,0.137566137566138,0.0515349354076955
"trial_log-200123-093727_task020_aud1_vis0_eps000_pp8_d1_test_chaotic.txt","8",1,"200123-093727","20","PreTest",0,59.994,5559,0.378,0.614,0.119,1.622,"30","Chaotic Non-interactive","Chaotic",2,0.4138,0.592,0.1134,1.4398,-0.0865152247462542,0.0371621621621622,0.0493827160493827,0.126545353521323
"trial_log-200123-093831_task020_aud1_vis0_eps000_pp8_d1_test_chaotic.txt","8",1,"200123-093831","20","PreTest",0,59.993,5446,0.422,0.568,0.172,1.346,"30","Chaotic Non-interactive","Chaotic",3,0.4138,0.592,0.1134,1.4398,0.0198163363943934,-0.0405405405405406,0.516754850088183,-0.0651479372135018
"trial_log-200123-093934_task020_aud1_vis0_eps000_pp8_d1_test_chaotic.txt","8",1,"200123-093934","20","PreTest",0,59.983,5374,0.381,0.544,0.105,1.427,"30","Chaotic Non-interactive","Chaotic",4,0.4138,0.592,0.1134,1.4398,-0.0792653455775737,-0.081081081081081,-0.0740740740740741,-0.00889012362828165
"trial_log-200123-094039_task020_aud1_vis0_eps000_pp8_d1_test_chaotic.txt","8",1,"200123-094039","20","PreTest",0,59.991,5393,0.498,0.643,0.042,1.29,"30","Chaotic Non-interactive","Chaotic",5,0.4138,0.592,0.1134,1.4398,0.203479942000967,0.0861486486486487,-0.62962962962963,-0.104042228087234
"trial_log-200123-094347_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-094347","30","Training",0,59.992,5597,0.183,0.454,0.157,2.484,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",1,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-094509_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-094509","30","Training",0,59.992,5648,0.366,0.725,0.828,1.979,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",2,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-094618_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-094618","30","Training",0,59.999,5494,0.37,0.647,0.173,1.748,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",3,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-094726_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-094726","30","Training",0,59.983,5444,0.547,0.679,0.847,1.242,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",4,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-094832_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-094832","30","Training",0,59.998,5473,0.621,0.735,0.759,1.184,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",5,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-094939_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-094939","30","Training",0,59.991,5380,0.456,0.618,0.417,1.357,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",6,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-095045_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-095045","30","Training",0,59.992,5401,0.529,0.722,0.242,1.366,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",7,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-095151_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-095151","30","Training",0,59.999,5508,0.431,0.677,0.643,1.571,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",8,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-095256_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-095256","30","Training",0,59.998,5150,0.492,0.652,0.448,1.326,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",9,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-095402_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-095402","30","Training",0,59.999,5316,0.424,0.677,0.544,1.598,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",10,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-095735_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-095735","30","Training",0,59.998,5392,0.488,0.719,0.39,1.474,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",11,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-095841_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-095841","30","Training",0,59.979,5350,0.386,0.781,0.568,2.021,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",12,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-095948_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-095948","30","Training",0,59.982,5393,0.367,0.734,0.89,2.001,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",13,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-100054_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-100054","30","Training",0,59.995,5110,0.516,0.69,0.746,1.338,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",14,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-100200_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-100200","30","Training",0,59.998,5323,0.299,0.633,0.451,2.115,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",15,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-100310_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-100310","30","Training",0,59.995,5346,0.449,0.765,0.709,1.704,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",16,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-100416_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-100416","30","Training",0,59.996,5356,0.595,0.78,0.861,1.311,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",17,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-100523_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-100523","30","Training",0,59.99,5251,0.685,0.799,0.656,1.167,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",18,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-100629_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-100629","30","Training",0,59.998,5193,0.583,0.727,0.405,1.247,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",19,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-100736_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-100736","30","Training",0,59.991,5356,0.611,0.818,0.598,1.339,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",20,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-100940_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-100940","30","Training",0,59.993,5346,0.457,0.805,0.313,1.761,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",21,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-101048_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-101048","30","Training",0,59.994,5279,0.45,0.769,0.857,1.71,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",22,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-101154_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-101154","30","Training",0,59.989,5170,0.541,0.731,0.837,1.351,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",23,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-101300_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-101300","30","Training",0,59.976,4994,0.452,0.629,0.512,1.394,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",24,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-101407_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-101407","30","Training",0,59.998,5232,0.48,0.697,0.415,1.454,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",25,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-101514_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-101514","30","Training",0,59.994,5088,0.467,0.644,0.821,1.378,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",26,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-101621_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-101621","30","Training",0,59.995,5160,0.557,0.704,0.871,1.263,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",27,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-101728_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-101728","30","Training",0,59.985,5315,0.57,0.714,0.457,1.253,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",28,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-101836_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-101836","30","Training",0,59.995,5357,0.606,0.727,0.743,1.199,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",29,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-101943_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-101943","30","Training",0,59.976,5152,0.659,0.744,0.409,1.129,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",30,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-102249_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-102249","30","Training",0,59.994,5359,0.631,0.847,0.182,1.343,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",31,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-102355_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-102355","30","Training",0,59.998,5227,0.52,0.751,0.626,1.444,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",32,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-102502_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-102502","30","Training",0,59.992,5250,0.483,0.732,0.626,1.514,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",33,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-102609_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-102609","30","Training",0,59.978,5219,0.562,0.76,0.767,1.352,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",34,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-102717_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-102717","30","Training",0,59.989,5176,0.441,0.714,0.842,1.617,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",35,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-102825_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-102825","30","Training",0,59.993,5207,0.489,0.747,0.438,1.529,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",36,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-102933_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-102933","30","Training",0,59.996,5216,0.442,0.664,0.619,1.501,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",37,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-103040_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-103040","30","Training",0,59.994,5184,0.673,0.775,0.531,1.151,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",38,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-103147_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-103147","30","Training",0,59.982,5132,0.43,0.674,0.799,1.567,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",39,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-103257_task030_aud1_vis0_eps000_pp8_d1_.txt","8",1,"200123-103257","30","Training",0,59.993,5195,0.507,0.746,0.735,1.472,"30","Chaotic Non-interactive","Chaotic Non-Interactive Training",40,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200123-103641_task012_aud1_vis0_eps000_pp8_d1_test_periodic.txt","8",1,"200123-103641","12","PostTest",0,59.99,5666,0.359,0.902,0.184,2.512,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",1,0.3832,0.8922,-0.1794,2.3914,-0.0631524008350731,0.0109840842860346,-2.02564102564103,0.0504307100443255
"trial_log-200123-103745_task012_aud1_vis0_eps000_pp8_d1_test_periodic.txt","8",1,"200123-103745","12","PostTest",0,59.985,5804,0.396,0.906,0.012,2.288,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",2,0.3832,0.8922,-0.1794,2.3914,0.0334029227557412,0.0154673839946201,-1.06688963210702,-0.0432382704691813
"trial_log-200123-103849_task012_aud1_vis0_eps000_pp8_d1_test_periodic.txt","8",1,"200123-103849","12","PostTest",0,59.993,5833,0.388,0.92,-0.263,2.372,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",3,0.3832,0.8922,-0.1794,2.3914,0.012526096033403,0.0311589329746694,0.465997770345596,-0.00811240277661624
"trial_log-200123-104025_task020_aud0_vis1_eps000_pp8_d1_test_visual.txt","8",1,"200123-104025","20.5","PostTest",1,59.984,5584,2.012,0.739,0.123,0.367,"30","Chaotic Non-interactive","Chaotic Visual",1,1.7446,0.6624,0.2184,0.3792,0.153272956551645,0.115640096618357,-0.436813186813187,-0.0321729957805907
"trial_log-200123-104129_task020_aud0_vis1_eps000_pp8_d1_test_visual.txt","8",1,"200123-104129","20.5","PostTest",1,59.981,5585,1.74,0.708,0.236,0.407,"30","Chaotic Non-interactive","Chaotic Visual",2,1.7446,0.6624,0.2184,0.3792,-0.00263670755474031,0.0688405797101449,0.0805860805860805,0.0733122362869198
"trial_log-200123-104233_task020_aud0_vis1_eps000_pp8_d1_test_visual.txt","8",1,"200123-104233","20.5","PostTest",1,59.989,5429,1.686,0.643,0.226,0.381,"30","Chaotic Non-interactive","Chaotic Visual",3,1.7446,0.6624,0.2184,0.3792,-0.0335893614582139,-0.0292874396135265,0.0347985347985348,0.00474683544303804
"trial_log-200123-104400_task011_aud1_vis0_eps000_pp8_d1_test_SCT.txt","8",1,"200123-104400","11","PostTest",0,59.986,5531,0.362,0.845,0.061,2.337,"30","Chaotic Non-interactive","Periodic Fixed",1,0.4124,0.8832,-0.2278,2.221,-0.122211445198836,-0.0432518115942029,-1.26777875329236,0.0522287257991896
"trial_log-200123-104504_task011_aud1_vis0_eps000_pp8_d1_test_SCT.txt","8",1,"200123-104504","11","PostTest",0,59.987,5534,0.588,0.895,-0.012,1.521,"30","Chaotic Non-interactive","Periodic Fixed",2,0.4124,0.8832,-0.2278,2.221,0.425800193986421,0.0133605072463768,-0.947322212467076,-0.315173345339937
"trial_log-200123-104608_task011_aud1_vis0_eps000_pp8_d1_test_SCT.txt","8",1,"200123-104608","11","PostTest",0,59.993,5623,0.453,0.886,-0.194,1.955,"30","Chaotic Non-interactive","Periodic Fixed",3,0.4124,0.8832,-0.2278,2.221,0.0984481086323958,0.00317028985507249,-0.148375768217735,-0.119765871229176
"trial_log-200123-104726_task020_aud1_vis0_eps000_pp8_d1_test_chaotic.txt","8",1,"200123-104726","20","PostTest",0,59.989,5151,0.285,0.522,0.197,1.831,"30","Chaotic Non-interactive","Chaotic",1,0.4138,0.592,0.1134,1.4398,-0.31126147897535,-0.118243243243243,0.737213403880071,0.27170440338936
"trial_log-200123-104829_task020_aud1_vis0_eps000_pp8_d1_test_chaotic.txt","8",1,"200123-104829","20","PostTest",0,59.967,4948,0.47,0.54,-0.129,1.148,"30","Chaotic Non-interactive","Chaotic",2,0.4138,0.592,0.1134,1.4398,0.135814403093282,-0.0878378378378377,-2.13756613756614,-0.202667037088485
"trial_log-200123-104933_task020_aud1_vis0_eps000_pp8_d1_test_chaotic.txt","8",1,"200123-104933","20","PostTest",0,59.988,5083,0.485,0.614,-0.087,1.266,"30","Chaotic Non-interactive","Chaotic",3,0.4138,0.592,0.1134,1.4398,0.172063798936684,0.0371621621621622,-1.76719576719577,-0.120711209890263
"trial_log-200124-102002_task012_aud1_vis0_eps000_pp8_d2_test_periodic.txt","8",2,"200124-102002","12","Retention",0,59.984,5785,0.472,0.936,-0.073,1.98,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",1,0.3832,0.8922,-0.1794,2.3914,0.231732776617954,0.0490921318090115,-0.593088071348941,-0.172033118675253
"trial_log-200124-102108_task012_aud1_vis0_eps000_pp8_d2_test_periodic.txt","8",2,"200124-102108","12","Retention",0,59.989,5860,0.496,0.95,0.305,1.915,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",2,0.3832,0.8922,-0.1794,2.3914,0.294363256784969,0.0647836807890607,-2.70011148272018,-0.199213849627833
"trial_log-200124-102215_task012_aud1_vis0_eps000_pp8_d2_test_periodic.txt","8",2,"200124-102215","12","Retention",0,59.997,5910,0.734,0.958,-0.171,1.306,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",3,0.3832,0.8922,-0.1794,2.3914,0.91544885177453,0.0737502802062318,-0.0468227424749163,-0.453876390398929
"trial_log-200124-102320_task012_aud1_vis0_eps000_pp8_d2_test_periodic.txt","8",2,"200124-102320","12","Retention",0,59.982,5898,0.541,0.93,0.246,1.72,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",4,0.3832,0.8922,-0.1794,2.3914,0.411795407098121,0.0423671822461332,-2.37123745819398,-0.280756042485573
"trial_log-200124-102426_task012_aud1_vis0_eps000_pp8_d2_test_periodic.txt","8",2,"200124-102426","12","Retention",0,59.991,5937,0.727,0.96,-0.108,1.321,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",5,0.3832,0.8922,-0.1794,2.3914,0.897181628392484,0.0759919300605245,-0.397993311036789,-0.447603914025257
"trial_log-200124-102606_task020_aud0_vis1_eps000_pp8_d2_test_visual.txt","8",2,"200124-102606","20.5","Retention",1,59.994,5784,1.459,0.563,0.261,0.386,"30","Chaotic Non-interactive","Chaotic Visual",1,1.7446,0.6624,0.2184,0.3792,-0.163705147311705,-0.15006038647343,0.195054945054945,0.0179324894514769
"trial_log-200124-102715_task020_aud0_vis1_eps000_pp8_d2_test_visual.txt","8",2,"200124-102715","20.5","Retention",1,59.991,5756,1.735,0.655,0.238,0.377,"30","Chaotic Non-interactive","Chaotic Visual",2,1.7446,0.6624,0.2184,0.3792,-0.00550269402728409,-0.011171497584541,0.0897435897435896,-0.00580168776371303
"trial_log-200124-102820_task020_aud0_vis1_eps000_pp8_d2_test_visual.txt","8",2,"200124-102820","20.5","Retention",1,59.994,5694,1.95,0.696,0.205,0.357,"30","Chaotic Non-interactive","Chaotic Visual",3,1.7446,0.6624,0.2184,0.3792,0.117734724292101,0.0507246376811594,-0.0613553113553115,-0.0585443037974684
"trial_log-200124-102926_task020_aud0_vis1_eps000_pp8_d2_test_visual.txt","8",2,"200124-102926","20.5","Retention",1,59.993,5618,1.854,0.672,0.153,0.362,"30","Chaotic Non-interactive","Chaotic Visual",4,1.7446,0.6624,0.2184,0.3792,0.0627077840192595,0.0144927536231885,-0.299450549450549,-0.0453586497890295
"trial_log-200124-103032_task020_aud0_vis1_eps000_pp8_d2_test_visual.txt","8",2,"200124-103032","20.5","Retention",1,59.992,5621,1.709,0.629,0.123,0.368,"30","Chaotic Non-interactive","Chaotic Visual",5,1.7446,0.6624,0.2184,0.3792,-0.0204058236845121,-0.0504227053140096,-0.436813186813187,-0.0295358649789029
"trial_log-200124-103210_task011_aud1_vis0_eps000_pp8_d2_test_SCT.txt","8",2,"200124-103210","11","Retention",0,59.998,5803,0.408,0.931,-0.345,2.283,"30","Chaotic Non-interactive","Periodic Fixed",1,0.4124,0.8832,-0.2278,2.221,-0.0106692531522794,0.0541213768115943,0.514486391571554,0.0279153534443943
"trial_log-200124-103316_task011_aud1_vis0_eps000_pp8_d2_test_SCT.txt","8",2,"200124-103316","11","Retention",0,59.994,5866,0.286,0.925,0.302,3.23,"30","Chaotic Non-interactive","Periodic Fixed",2,0.4124,0.8832,-0.2278,2.221,-0.306498545101843,0.0473278985507247,-2.32572431957858,0.454299864925709
"trial_log-200124-103422_task011_aud1_vis0_eps000_pp8_d2_test_SCT.txt","8",2,"200124-103422","11","Retention",0,59.996,5877,0.34,0.851,-0.101,2.501,"30","Chaotic Non-interactive","Periodic Fixed",3,0.4124,0.8832,-0.2278,2.221,-0.175557710960233,-0.0364583333333333,-0.556628621597893,0.126069338135975
"trial_log-200124-103532_task011_aud1_vis0_eps000_pp8_d2_test_SCT.txt","8",2,"200124-103532","11","Retention",0,59.988,5921,0.367,0.925,0.201,2.52,"30","Chaotic Non-interactive","Periodic Fixed",4,0.4124,0.8832,-0.2278,2.221,-0.110087293889428,0.0473278985507247,-1.88235294117647,0.134624043223773
"trial_log-200124-103638_task011_aud1_vis0_eps000_pp8_d2_test_SCT.txt","8",2,"200124-103638","11","Retention",0,59.985,5887,0.285,0.825,-0.288,2.889,"30","Chaotic Non-interactive","Periodic Fixed",5,0.4124,0.8832,-0.2278,2.221,-0.308923375363725,-0.0658967391304348,0.264266900790167,0.30076542098154
"trial_log-200124-103810_task020_aud1_vis0_eps000_pp8_d2_test_chaotic.txt","8",2,"200124-103810","20","Retention",0,59.986,5612,0.38,0.52,-0.071,1.37,"30","Chaotic Non-interactive","Chaotic",1,0.4138,0.592,0.1134,1.4398,-0.0816819719671339,-0.121621621621622,-1.62610229276896,-0.0484789554104736
"trial_log-200124-103917_task020_aud1_vis0_eps000_pp8_d2_test_chaotic.txt","8",2,"200124-103917","20","Retention",0,59.998,5487,0.395,0.549,-0.015,1.391,"30","Chaotic Non-interactive","Chaotic",2,0.4138,0.592,0.1134,1.4398,-0.0454325761237312,-0.072635135135135,-1.13227513227513,-0.033893596332824
"trial_log-200124-104024_task020_aud1_vis0_eps000_pp8_d2_test_chaotic.txt","8",2,"200124-104024","20","Retention",0,59.997,5524,0.355,0.536,0.027,1.511,"30","Chaotic Non-interactive","Chaotic",3,0.4138,0.592,0.1134,1.4398,-0.142097631706138,-0.0945945945945945,-0.761904761904762,0.0494513126823169
"trial_log-200124-104130_task020_aud1_vis0_eps000_pp8_d2_test_chaotic.txt","8",2,"200124-104130","20","Retention",0,59.998,5450,0.369,0.592,-0.044,1.602,"30","Chaotic Non-interactive","Chaotic",4,0.4138,0.592,0.1134,1.4398,-0.108264862252296,0,-1.38800705467372,0.112654535352132
"trial_log-200124-104237_task020_aud1_vis0_eps000_pp8_d2_test_chaotic.txt","8",2,"200124-104237","20","Retention",0,59.992,5575,0.32,0.564,0.286,1.762,"30","Chaotic Non-interactive","Chaotic",5,0.4138,0.592,0.1134,1.4398,-0.226679555340744,-0.0472972972972973,1.52204585537919,0.223781080705654
"trial_log-200217-090410_task020_aud1_vis0_eps000_pp9_d1_test_chaotic.txt","9",1,"200217-090410","20","PreTest",0,59.998,4760,0.342,0.45,0.26,1.315,"30","Chaotic Non-interactive","Chaotic",1,0.3752,0.4682,-0.0586,1.2644,-0.0884861407249466,-0.0388722768047843,-5.43686006825939,0.0400189813350205
"trial_log-200217-090546_task020_aud1_vis0_eps000_pp9_d1_test_chaotic.txt","9",1,"200217-090546","20","PreTest",0,59.973,4805,0.314,0.453,-0.069,1.445,"30","Chaotic Non-interactive","Chaotic",2,0.3752,0.4682,-0.0586,1.2644,-0.163113006396588,-0.0324647586501495,0.177474402730375,0.142834546029737
