FileName,PP,Day,Date,TaskCode,TrainingPhase,Visual,TrialDuration,SamplesNum,Score,C,tau,PitchError
trial_log-200123-150635_task020_aud1_vis0_eps000_pp7_d2_test_chaotic.txt,7,2,200123-150635,20,Retention,0,59.985,5818,0.232,0.551,-0.304,2.375
trial_log-200123-150741_task020_aud1_vis0_eps000_pp7_d2_test_chaotic.txt,7,2,200123-150741,20,Retention,0,59.989,5746,0.225,0.52,-0.244,2.314
trial_log-200123-150851_task020_aud1_vis0_eps000_pp7_d2_test_chaotic.txt,7,2,200123-150851,20,Retention,0,59.996,5728,0.243,0.447,0.112,1.839
trial_log-200123-150958_task020_aud1_vis0_eps000_pp7_d2_test_chaotic.txt,7,2,200123-150958,20,Retention,0,59.989,5557,0.287,0.499,0.115,1.738
trial_log-200123-151125_task020_aud0_vis1_eps000_pp7_d2_test_visual.txt,7,2,200123-151125,20,Retention,1,59.986,5391,1.693,0.674,0.071,0.398
trial_log-200123-151234_task020_aud0_vis1_eps000_pp7_d2_test_visual.txt,7,2,200123-151234,20,Retention,1,59.976,5111,1.826,0.709,0.153,0.388
trial_log-200123-151340_task020_aud0_vis1_eps000_pp7_d2_test_visual.txt,7,2,200123-151340,20,Retention,1,59.987,5249,1.584,0.628,0.093,0.397
trial_log-200123-151446_task020_aud0_vis1_eps000_pp7_d2_test_visual.txt,7,2,200123-151446,20,Retention,1,59.993,5222,1.779,0.698,0.314,0.392
trial_log-200123-151555_task020_aud0_vis1_eps000_pp7_d2_test_visual.txt,7,2,200123-151555,20,Retention,1,59.984,5197,1.652,0.661,0.392,0.4
trial_log-200123-151732_task011_aud1_vis0_eps000_pp7_d2_test_SCT.txt,7,2,200123-151732,11,Retention,0,59.988,5849,0.295,0.891,0.026,3.017
trial_log-200123-151840_task011_aud1_vis0_eps000_pp7_d2_test_SCT.txt,7,2,200123-151840,11,Retention,0,59.977,5887,0.223,0.783,-0.108,3.505
trial_log-200123-151946_task011_aud1_vis0_eps000_pp7_d2_test_SCT.txt,7,2,200123-151946,11,Retention,0,59.994,5867,0.162,0.559,-0.385,3.449
trial_log-200123-152053_task011_aud1_vis0_eps000_pp7_d2_test_SCT.txt,7,2,200123-152053,11,Retention,0,59.985,5905,0.198,0.751,-0.132,3.793
trial_log-200123-152159_task011_aud1_vis0_eps000_pp7_d2_test_SCT.txt,7,2,200123-152159,11,Retention,0,59.997,5889,0.17,0.633,-0.177,3.722
trial_log-200123-152331_task012_aud1_vis0_eps000_pp7_d2_test_periodic.txt,7,2,200123-152331,12,Retention,0,59.983,5928,0.391,0.95,0.143,2.428
trial_log-200123-152437_task012_aud1_vis0_eps000_pp7_d2_test_periodic.txt,7,2,200123-152437,12,Retention,0,59.991,5903,0.397,0.913,-0.144,2.299
trial_log-200123-152543_task012_aud1_vis0_eps000_pp7_d2_test_periodic.txt,7,2,200123-152543,12,Retention,0,59.993,5882,0.39,0.916,-0.351,2.347
trial_log-200123-152652_task012_aud1_vis0_eps000_pp7_d2_test_periodic.txt,7,2,200123-152652,12,Retention,0,59.982,5905,0.461,0.932,0.144,2.023
trial_log-200123-152801_task012_aud1_vis0_eps000_pp7_d2_test_periodic.txt,7,2,200123-152801,12,Retention,0,59.984,5930,0.359,0.935,0.237,2.608
trial_log-200123-091853_task012_aud1_vis0_eps000_pp8_d1_test_periodic.txt,8,1,200123-091853,12,PreTest__,0,59.998,5829,0.336,0.895,-0.148,2.662
trial_log-200123-091958_task012_aud1_vis0_eps000_pp8_d1_test_periodic.txt,8,1,200123-091958,12,PreTest__,0,59.991,5832,0.292,0.827,0.152,2.835
trial_log-200123-092103_task012_aud1_vis0_eps000_pp8_d1_test_periodic.txt,8,1,200123-092103,12,PreTest__,0,59.989,5861,0.484,0.935,-0.308,1.93
trial_log-200123-092207_task012_aud1_vis0_eps000_pp8_d1_test_periodic.txt,8,1,200123-092207,12,PreTest__,0,59.992,5880,0.362,0.894,-0.378,2.473
trial_log-200123-092311_task012_aud1_vis0_eps000_pp8_d1_test_periodic.txt,8,1,200123-092311,12,PreTest__,0,59.997,5837,0.442,0.91,-0.215,2.057
trial_log-200123-092437_task020_aud0_vis1_eps000_pp8_d1_test_visual.txt,8,1,200123-092437,20,PreTest__,1,59.991,5743,1.804,0.677,0.232,0.375
trial_log-200123-092542_task020_aud0_vis1_eps000_pp8_d1_test_visual.txt,8,1,200123-092542,20,PreTest__,1,59.984,5754,1.903,0.744,0.197,0.391
trial_log-200123-092646_task020_aud0_vis1_eps000_pp8_d1_test_visual.txt,8,1,200123-092646,20,PreTest__,1,59.994,5763,1.686,0.663,0.142,0.393
trial_log-200123-092751_task020_aud0_vis1_eps000_pp8_d1_test_visual.txt,8,1,200123-092751,20,PreTest__,1,59.991,5716,1.699,0.631,0.265,0.371
trial_log-200123-092856_task020_aud0_vis1_eps000_pp8_d1_test_visual.txt,8,1,200123-092856,20,PreTest__,1,59.99,5752,1.631,0.597,0.256,0.366
trial_log-200123-093032_task011_aud1_vis0_eps000_pp8_d1_test_SCT.txt,8,1,200123-093032,11,PreTest__,0,59.991,5603,0.338,0.952,-0.192,2.818
trial_log-200123-093136_task011_aud1_vis0_eps000_pp8_d1_test_SCT.txt,8,1,200123-093136,11,PreTest__,0,59.994,5665,0.33,0.863,-0.207,2.613
trial_log-200123-093239_task011_aud1_vis0_eps000_pp8_d1_test_SCT.txt,8,1,200123-093239,11,PreTest__,0,59.988,5715,0.427,0.943,-0.407,2.211
trial_log-200123-093400_task011_aud1_vis0_eps000_pp8_d1_test_SCT.txt,8,1,200123-093400,11,PreTest__,0,59.985,5663,0.54,0.855,-0.225,1.582
trial_log-200123-093504_task011_aud1_vis0_eps000_pp8_d1_test_SCT.txt,8,1,200123-093504,11,PreTest__,0,59.988,5674,0.427,0.803,-0.108,1.881
trial_log-200123-093623_task020_aud1_vis0_eps000_pp8_d1_test_chaotic.txt,8,1,200123-093623,20,PreTest__,0,59.996,5546,0.39,0.591,0.129,1.514
trial_log-200123-093727_task020_aud1_vis0_eps000_pp8_d1_test_chaotic.txt,8,1,200123-093727,20,PreTest__,0,59.994,5559,0.378,0.614,0.119,1.622
trial_log-200123-093831_task020_aud1_vis0_eps000_pp8_d1_test_chaotic.txt,8,1,200123-093831,20,PreTest__,0,59.993,5446,0.422,0.568,0.172,1.346
trial_log-200123-093934_task020_aud1_vis0_eps000_pp8_d1_test_chaotic.txt,8,1,200123-093934,20,PreTest__,0,59.983,5374,0.381,0.544,0.105,1.427
trial_log-200123-094039_task020_aud1_vis0_eps000_pp8_d1_test_chaotic.txt,8,1,200123-094039,20,PreTest__,0,59.991,5393,0.498,0.643,0.042,1.29
trial_log-200123-094347_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-094347,30,Training_,0,59.992,5597,0.183,0.454,0.157,2.484
trial_log-200123-094509_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-094509,30,Training_,0,59.992,5648,0.366,0.725,0.828,1.979
trial_log-200123-094618_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-094618,30,Training_,0,59.999,5494,0.37,0.647,0.173,1.748
trial_log-200123-094726_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-094726,30,Training_,0,59.983,5444,0.547,0.679,0.847,1.242
trial_log-200123-094832_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-094832,30,Training_,0,59.998,5473,0.621,0.735,0.759,1.184
trial_log-200123-094939_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-094939,30,Training_,0,59.991,5380,0.456,0.618,0.417,1.357
trial_log-200123-095045_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-095045,30,Training_,0,59.992,5401,0.529,0.722,0.242,1.366
trial_log-200123-095151_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-095151,30,Training_,0,59.999,5508,0.431,0.677,0.643,1.571
trial_log-200123-095256_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-095256,30,Training_,0,59.998,5150,0.492,0.652,0.448,1.326
trial_log-200123-095402_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-095402,30,Training_,0,59.999,5316,0.424,0.677,0.544,1.598
trial_log-200123-095735_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-095735,30,Training_,0,59.998,5392,0.488,0.719,0.39,1.474
trial_log-200123-095841_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-095841,30,Training_,0,59.979,5350,0.386,0.781,0.568,2.021
trial_log-200123-095948_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-095948,30,Training_,0,59.982,5393,0.367,0.734,0.89,2.001
trial_log-200123-100054_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-100054,30,Training_,0,59.995,5110,0.516,0.69,0.746,1.338
trial_log-200123-100200_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-100200,30,Training_,0,59.998,5323,0.299,0.633,0.451,2.115
trial_log-200123-100310_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-100310,30,Training_,0,59.995,5346,0.449,0.765,0.709,1.704
trial_log-200123-100416_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-100416,30,Training_,0,59.996,5356,0.595,0.78,0.861,1.311
trial_log-200123-100523_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-100523,30,Training_,0,59.99,5251,0.685,0.799,0.656,1.167
trial_log-200123-100629_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-100629,30,Training_,0,59.998,5193,0.583,0.727,0.405,1.247
trial_log-200123-100736_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-100736,30,Training_,0,59.991,5356,0.611,0.818,0.598,1.339
trial_log-200123-100940_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-100940,30,Training_,0,59.993,5346,0.457,0.805,0.313,1.761
trial_log-200123-101048_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-101048,30,Training_,0,59.994,5279,0.45,0.769,0.857,1.71
trial_log-200123-101154_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-101154,30,Training_,0,59.989,5170,0.541,0.731,0.837,1.351
trial_log-200123-101300_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-101300,30,Training_,0,59.976,4994,0.452,0.629,0.512,1.394
trial_log-200123-101407_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-101407,30,Training_,0,59.998,5232,0.48,0.697,0.415,1.454
trial_log-200123-101514_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-101514,30,Training_,0,59.994,5088,0.467,0.644,0.821,1.378
trial_log-200123-101621_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-101621,30,Training_,0,59.995,5160,0.557,0.704,0.871,1.263
trial_log-200123-101728_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-101728,30,Training_,0,59.985,5315,0.57,0.714,0.457,1.253
trial_log-200123-101836_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-101836,30,Training_,0,59.995,5357,0.606,0.727,0.743,1.199
trial_log-200123-101943_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-101943,30,Training_,0,59.976,5152,0.659,0.744,0.409,1.129
trial_log-200123-102249_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-102249,30,Training_,0,59.994,5359,0.631,0.847,0.182,1.343
trial_log-200123-102355_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-102355,30,Training_,0,59.998,5227,0.52,0.751,0.626,1.444
trial_log-200123-102502_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-102502,30,Training_,0,59.992,5250,0.483,0.732,0.626,1.514
trial_log-200123-102609_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-102609,30,Training_,0,59.978,5219,0.562,0.76,0.767,1.352
trial_log-200123-102717_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-102717,30,Training_,0,59.989,5176,0.441,0.714,0.842,1.617
trial_log-200123-102825_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-102825,30,Training_,0,59.993,5207,0.489,0.747,0.438,1.529
trial_log-200123-102933_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-102933,30,Training_,0,59.996,5216,0.442,0.664,0.619,1.501
trial_log-200123-103040_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-103040,30,Training_,0,59.994,5184,0.673,0.775,0.531,1.151
trial_log-200123-103147_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-103147,30,Training_,0,59.982,5132,0.43,0.674,0.799,1.567
trial_log-200123-103257_task030_aud1_vis0_eps000_pp8_d1_.txt,8,1,200123-103257,30,Training_,0,59.993,5195,0.507,0.746,0.735,1.472
trial_log-200123-103641_task012_aud1_vis0_eps000_pp8_d1_test_periodic.txt,8,1,200123-103641,12,PostTest_,0,59.99,5666,0.359,0.902,0.184,2.512
trial_log-200123-103745_task012_aud1_vis0_eps000_pp8_d1_test_periodic.txt,8,1,200123-103745,12,PostTest_,0,59.985,5804,0.396,0.906,0.012,2.288
trial_log-200123-103849_task012_aud1_vis0_eps000_pp8_d1_test_periodic.txt,8,1,200123-103849,12,PostTest_,0,59.993,5833,0.388,0.92,-0.263,2.372
trial_log-200123-104025_task020_aud0_vis1_eps000_pp8_d1_test_visual.txt,8,1,200123-104025,20,PostTest_,1,59.984,5584,2.012,0.739,0.123,0.367
trial_log-200123-104129_task020_aud0_vis1_eps000_pp8_d1_test_visual.txt,8,1,200123-104129,20,PostTest_,1,59.981,5585,1.74,0.708,0.236,0.407
trial_log-200123-104233_task020_aud0_vis1_eps000_pp8_d1_test_visual.txt,8,1,200123-104233,20,PostTest_,1,59.989,5429,1.686,0.643,0.226,0.381
trial_log-200123-104400_task011_aud1_vis0_eps000_pp8_d1_test_SCT.txt,8,1,200123-104400,11,PostTest_,0,59.986,5531,0.362,0.845,0.061,2.337
trial_log-200123-104504_task011_aud1_vis0_eps000_pp8_d1_test_SCT.txt,8,1,200123-104504,11,PostTest_,0,59.987,5534,0.588,0.895,-0.012,1.521
trial_log-200123-104608_task011_aud1_vis0_eps000_pp8_d1_test_SCT.txt,8,1,200123-104608,11,PostTest_,0,59.993,5623,0.453,0.886,-0.194,1.955
trial_log-200123-104726_task020_aud1_vis0_eps000_pp8_d1_test_chaotic.txt,8,1,200123-104726,20,PostTest_,0,59.989,5151,0.285,0.522,0.197,1.831
trial_log-200123-104829_task020_aud1_vis0_eps000_pp8_d1_test_chaotic.txt,8,1,200123-104829,20,PostTest_,0,59.967,4948,0.47,0.54,-0.129,1.148
trial_log-200123-104933_task020_aud1_vis0_eps000_pp8_d1_test_chaotic.txt,8,1,200123-104933,20,PostTest_,0,59.988,5083,0.485,0.614,-0.087,1.266
trial_log-200124-102002_task012_aud1_vis0_eps000_pp8_d2_test_periodic.txt,8,2,200124-102002,12,Retention,0,59.984,5785,0.472,0.936,-0.073,1.98
trial_log-200124-102108_task012_aud1_vis0_eps000_pp8_d2_test_periodic.txt,8,2,200124-102108,12,Retention,0,59.989,5860,0.496,0.95,0.305,1.915
trial_log-200124-102215_task012_aud1_vis0_eps000_pp8_d2_test_periodic.txt,8,2,200124-102215,12,Retention,0,59.997,5910,0.734,0.958,-0.171,1.306
trial_log-200124-102320_task012_aud1_vis0_eps000_pp8_d2_test_periodic.txt,8,2,200124-102320,12,Retention,0,59.982,5898,0.541,0.93,0.246,1.72
trial_log-200124-102426_task012_aud1_vis0_eps000_pp8_d2_test_periodic.txt,8,2,200124-102426,12,Retention,0,59.991,5937,0.727,0.96,-0.108,1.321
trial_log-200124-102606_task020_aud0_vis1_eps000_pp8_d2_test_visual.txt,8,2,200124-102606,20,Retention,1,59.994,5784,1.459,0.563,0.261,0.386
trial_log-200124-102715_task020_aud0_vis1_eps000_pp8_d2_test_visual.txt,8,2,200124-102715,20,Retention,1,59.991,5756,1.735,0.655,0.238,0.377
trial_log-200124-102820_task020_aud0_vis1_eps000_pp8_d2_test_visual.txt,8,2,200124-102820,20,Retention,1,59.994,5694,1.95,0.696,0.205,0.357
trial_log-200124-102926_task020_aud0_vis1_eps000_pp8_d2_test_visual.txt,8,2,200124-102926,20,Retention,1,59.993,5618,1.854,0.672,0.153,0.362
trial_log-200124-103032_task020_aud0_vis1_eps000_pp8_d2_test_visual.txt,8,2,200124-103032,20,Retention,1,59.992,5621,1.709,0.629,0.123,0.368
trial_log-200124-103210_task011_aud1_vis0_eps000_pp8_d2_test_SCT.txt,8,2,200124-103210,11,Retention,0,59.998,5803,0.408,0.931,-0.345,2.283
trial_log-200124-103316_task011_aud1_vis0_eps000_pp8_d2_test_SCT.txt,8,2,200124-103316,11,Retention,0,59.994,5866,0.286,0.925,0.302,3.23
trial_log-200124-103422_task011_aud1_vis0_eps000_pp8_d2_test_SCT.txt,8,2,200124-103422,11,Retention,0,59.996,5877,0.34,0.851,-0.101,2.501
trial_log-200124-103532_task011_aud1_vis0_eps000_pp8_d2_test_SCT.txt,8,2,200124-103532,11,Retention,0,59.988,5921,0.367,0.925,0.201,2.52
trial_log-200124-103638_task011_aud1_vis0_eps000_pp8_d2_test_SCT.txt,8,2,200124-103638,11,Retention,0,59.985,5887,0.285,0.825,-0.288,2.889
trial_log-200124-103810_task020_aud1_vis0_eps000_pp8_d2_test_chaotic.txt,8,2,200124-103810,20,Retention,0,59.986,5612,0.38,0.52,-0.071,1.37
trial_log-200124-103917_task020_aud1_vis0_eps000_pp8_d2_test_chaotic.txt,8,2,200124-103917,20,Retention,0,59.998,5487,0.395,0.549,-0.015,1.391
trial_log-200124-104024_task020_aud1_vis0_eps000_pp8_d2_test_chaotic.txt,8,2,200124-104024,20,Retention,0,59.997,5524,0.355,0.536,0.027,1.511
trial_log-200124-104130_task020_aud1_vis0_eps000_pp8_d2_test_chaotic.txt,8,2,200124-104130,20,Retention,0,59.998,5450,0.369,0.592,-0.044,1.602
trial_log-200124-104237_task020_aud1_vis0_eps000_pp8_d2_test_chaotic.txt,8,2,200124-104237,20,Retention,0,59.992,5575,0.32,0.564,0.286,1.762
trial_log-200217-090410_task020_aud1_vis0_eps000_pp9_d1_test_chaotic.txt,9,1,200217-090410,20,PreTest__,0,59.998,4760,0.342,0.45,0.26,1.315
trial_log-200217-090546_task020_aud1_vis0_eps000_pp9_d1_test_chaotic.txt,9,1,200217-090546,20,PreTest__,0,59.973,4805,0.314,0.453,-0.069,1.445
trial_log-200217-090654_task020_aud1_vis0_eps000_pp9_d1_test_chaotic.txt,9,1,200217-090654,20,PreTest__,0,59.998,5113,0.347,0.435,-0.266,1.255
trial_log-200217-090758_task020_aud1_vis0_eps000_pp9_d1_test_chaotic.txt,9,1,200217-090758,20,PreTest__,0,59.981,4972,0.391,0.466,-0.164,1.193
trial_log-200217-090901_task020_aud1_vis0_eps000_pp9_d1_test_chaotic.txt,9,1,200217-090901,20,PreTest__,0,59.993,5021,0.482,0.537,-0.054,1.114
trial_log-200217-091046_task011_aud1_vis0_eps000_pp9_d1_test_SCT.txt,9,1,200217-091046,11,PreTest__,0,59.997,5080,0.42,0.832,0.164,1.984
trial_log-200217-091150_task011_aud1_vis0_eps000_pp9_d1_test_SCT.txt,9,1,200217-091150,11,PreTest__,0,59.971,5262,0.553,0.809,-0.095,1.462
trial_log-200217-091253_task011_aud1_vis0_eps000_pp9_d1_test_SCT.txt,9,1,200217-091253,11,PreTest__,0,59.993,5265,0.32,0.706,-0.018,2.208
trial_log-200217-091357_task011_aud1_vis0_eps000_pp9_d1_test_SCT.txt,9,1,200217-091357,11,PreTest__,0,59.997,5611,0.203,0.544,-0.049,2.681
trial_log-200217-091500_task011_aud1_vis0_eps000_pp9_d1_test_SCT.txt,9,1,200217-091500,11,PreTest__,0,59.964,5615,0.265,0.885,-0.246,3.344
trial_log-200217-091630_task020_aud0_vis1_eps000_pp9_d1_test_visual.txt,9,1,200217-091630,20,PreTest__,1,59.977,5227,1.645,0.676,0.146,0.411
trial_log-200217-091741_task020_aud0_vis1_eps000_pp9_d1_test_visual.txt,9,1,200217-091741,20,PreTest__,1,59.986,5201,2.004,0.786,0.308,0.392
trial_log-200217-091848_task020_aud0_vis1_eps000_pp9_d1_test_visual.txt,9,1,200217-091848,20,PreTest__,1,59.988,5298,2.091,0.781,0.286,0.374
trial_log-200217-091954_task020_aud0_vis1_eps000_pp9_d1_test_visual.txt,9,1,200217-091954,20,PreTest__,1,59.979,5403,1.936,0.768,0.301,0.397
trial_log-200217-092058_task020_aud0_vis1_eps000_pp9_d1_test_visual.txt,9,1,200217-092058,20,PreTest__,1,59.981,5423,1.719,0.685,0.318,0.398
trial_log-200217-092241_task012_aud1_vis0_eps000_pp9_d1_test_periodic.txt,9,1,200217-092241,12,PreTest__,0,59.993,5518,0.318,0.88,-0.322,2.767
trial_log-200217-092343_task012_aud1_vis0_eps000_pp9_d1_test_periodic.txt,9,1,200217-092343,12,PreTest__,0,59.987,5475,0.362,0.932,0.238,2.571
trial_log-200217-092447_task012_aud1_vis0_eps000_pp9_d1_test_periodic.txt,9,1,200217-092447,12,PreTest__,0,59.996,5619,0.355,0.917,-0.361,2.586
trial_log-200217-092551_task012_aud1_vis0_eps000_pp9_d1_test_periodic.txt,9,1,200217-092551,12,PreTest__,0,59.996,5620,0.369,0.876,-0.115,2.372
trial_log-200217-092655_task012_aud1_vis0_eps000_pp9_d1_test_periodic.txt,9,1,200217-092655,12,PreTest__,0,59.996,5606,0.368,0.912,0.061,2.474
trial_log-200217-093102_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-093102,30,Training_,0,59.994,5224,0.249,0.491,0.149,1.977
trial_log-200217-093219_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-093219,30,Training_,0,59.999,5183,0.331,0.605,0.533,1.83
trial_log-200217-093337_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-093337,30,Training_,0,59.988,5186,0.391,0.723,0.678,1.85
trial_log-200217-093445_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-093445,30,Training_,0,59.98,5090,0.323,0.601,0.371,1.861
trial_log-200217-093555_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-093555,30,Training_,0,59.994,5145,0.357,0.701,0.428,1.962
trial_log-200217-093702_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-093702,30,Training_,0,59.999,5032,0.332,0.593,0.667,1.788
trial_log-200217-093809_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-093809,30,Training_,0,59.991,4995,0.452,0.633,-0.134,1.4
trial_log-200217-093918_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-093918,30,Training_,0,59.999,5374,0.386,0.676,0.588,1.752
trial_log-200217-094024_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-094024,30,Training_,0,59.999,5037,0.341,0.627,0.282,1.84
trial_log-200217-094131_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-094131,30,Training_,0,59.99,4961,0.354,0.637,0.601,1.8
trial_log-200217-094436_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-094436,30,Training_,0,59.996,5113,0.334,0.64,0.652,1.918
trial_log-200217-094543_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-094543,30,Training_,0,59.999,5239,0.283,0.688,0.237,2.432
trial_log-200217-094653_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-094653,30,Training_,0,59.998,5221,0.263,0.621,0.52,2.357
trial_log-200217-094804_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-094804,30,Training_,0,59.973,5053,0.349,0.647,0.701,1.854
trial_log-200217-094912_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-094912,30,Training_,0,59.991,5208,0.3,0.692,0.602,2.303
trial_log-200217-095021_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-095021,30,Training_,0,59.985,5410,0.316,0.777,0.254,2.46
trial_log-200217-095133_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-095133,30,Training_,0,59.999,5199,0.53,0.822,0.294,1.551
trial_log-200217-095250_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-095250,30,Training_,0,59.999,4987,0.453,0.713,0.528,1.574
trial_log-200217-095357_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-095357,30,Training_,0,59.877,4949,0.366,0.692,0.23,1.894
trial_log-200217-095504_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-095504,30,Training_,0,59.991,5122,0.475,0.745,0.474,1.57
trial_log-200217-100126_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-100126,30,Training_,0,59.989,5152,0.45,0.646,0.742,1.434
trial_log-200217-100234_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-100234,30,Training_,0,59.992,4968,0.614,0.719,0.734,1.172
trial_log-200217-100344_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-100344,30,Training_,0,59.993,5102,0.622,0.705,0.369,1.134
trial_log-200217-100453_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-100453,30,Training_,0,59.995,5052,0.636,0.751,0.372,1.181
trial_log-200217-100605_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-100605,30,Training_,0,59.994,5145,0.466,0.695,0.682,1.492
trial_log-200217-100712_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-100712,30,Training_,0,59.987,5208,0.515,0.7,0.196,1.358
trial_log-200217-100818_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-100818,30,Training_,0,59.979,5073,0.525,0.652,0.702,1.243
trial_log-200217-100924_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-100924,30,Training_,0,59.988,5122,0.43,0.682,0.577,1.588
trial_log-200217-101032_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-101032,30,Training_,0,59.989,4983,0.521,0.697,0.511,1.338
trial_log-200217-101138_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-101138,30,Training_,0,59.972,5166,0.479,0.651,0.685,1.357
trial_log-200217-101413_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-101413,30,Training_,0,59.999,5345,0.724,0.761,0.36,1.051
trial_log-200217-101523_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-101523,30,Training_,0,59.991,4875,0.669,0.775,0.759,1.159
trial_log-200217-101629_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-101629,30,Training_,0,59.942,4910,0.721,0.809,0.378,1.122
trial_log-200217-101736_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-101736,30,Training_,0,59.992,4839,0.628,0.739,0.26,1.176
trial_log-200217-101843_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-101843,30,Training_,0,59.994,4865,0.549,0.674,0.05,1.227
trial_log-200217-101953_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-101953,30,Training_,0,59.991,4849,0.497,0.667,0.35,1.342
trial_log-200217-102100_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-102100,30,Training_,0,59.995,4832,0.519,0.7,0.146,1.35
trial_log-200217-102212_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-102212,30,Training_,0,59.986,5113,0.537,0.666,0.261,1.242
trial_log-200217-102322_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-102322,30,Training_,0,59.987,5037,0.638,0.803,0.507,1.259
trial_log-200217-102431_task030_aud1_vis0_eps000_pp9_d1_.txt,9,1,200217-102431,30,Training_,0,59.99,4819,0.463,0.645,0.035,1.395
